                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                0.88981,                0.61697,                 1.0863,                0.86996,                0.81084,                 0.8687,                 0.6332,                 1.0101,                0.68319,                 1.2214,             8.4655e-05,             8.4655e-05,             8.4655e-05
                     33,                0.92517,                0.63198,                 1.0955,                0.86983,                0.81493,                0.85872,                0.63486,                 1.0042,                0.64433,                 1.2159,              8.416e-05,              8.416e-05,              8.416e-05
                     34,                0.90191,                0.62321,                 1.0841,                0.85027,                0.82061,                0.85495,                0.62831,                0.99377,                0.65616,                 1.2153,             8.3665e-05,             8.3665e-05,             8.3665e-05
                     35,                0.90308,                0.62344,                 1.0895,                0.86377,                0.81739,                0.85949,                0.62269,                 1.0266,                0.67724,                 1.2266,              8.317e-05,              8.317e-05,              8.317e-05
                     36,                0.90673,                0.61493,                 1.0874,                0.84708,                0.81657,                0.87068,                0.63408,                 1.0048,                0.66866,                 1.2164,             8.2675e-05,             8.2675e-05,             8.2675e-05
                     37,                0.90425,                  0.602,                  1.074,                0.86783,                0.82851,                0.86863,                0.63291,                 1.0194,                0.66729,                 1.2233,              8.218e-05,              8.218e-05,              8.218e-05
                     38,                 0.8968,                0.63158,                 1.0861,                0.83186,                0.79214,                0.84728,                0.60945,                 1.0384,                0.72978,                 1.2389,             8.1685e-05,             8.1685e-05,             8.1685e-05
                     39,                0.88963,                0.61049,                 1.0842,                0.86501,                0.81527,                0.86221,                0.63416,                  1.009,                0.68515,                 1.2202,              8.119e-05,              8.119e-05,              8.119e-05
                     40,                0.88221,                0.59687,                 1.0792,                0.86004,                0.82385,                0.86305,                0.63093,                  1.011,                0.66577,                 1.2193,             8.0695e-05,             8.0695e-05,             8.0695e-05
                     41,                0.89529,                 0.5992,                 1.0807,                0.83255,                0.82959,                 0.8643,                0.59585,                 1.1053,                0.70414,                 1.2877,               8.02e-05,               8.02e-05,               8.02e-05
                     42,                0.87838,                0.59308,                 1.0791,                0.85465,                0.84224,                0.86501,                0.62545,                 1.0388,                0.68058,                 1.2416,             7.9705e-05,             7.9705e-05,             7.9705e-05
                     43,                0.86633,                0.58846,                 1.0702,                0.80959,                0.82545,                0.86226,                0.62388,                 1.0365,                0.72683,                 1.2211,              7.921e-05,              7.921e-05,              7.921e-05
                     44,                0.87784,                0.60791,                 1.0764,                0.81724,                0.83744,                0.86574,                0.64237,                 1.0158,                0.71957,                 1.2349,             7.8715e-05,             7.8715e-05,             7.8715e-05
                     45,                0.86796,                0.59097,                 1.0718,                0.84827,                0.81819,                0.86543,                0.63657,                  1.012,                0.70055,                 1.2247,              7.822e-05,              7.822e-05,              7.822e-05
                     46,                 0.8589,                0.58345,                 1.0648,                0.83885,                0.82712,                0.87308,                0.64658,                 1.0297,                0.68297,                 1.2241,             7.7725e-05,             7.7725e-05,             7.7725e-05
                     47,                0.86222,                0.58272,                 1.0681,                0.80705,                0.83056,                0.85307,                0.62209,                 1.0105,                0.72832,                  1.231,              7.723e-05,              7.723e-05,              7.723e-05
                     48,                0.84961,                0.56363,                 1.0654,                0.83651,                0.83929,                0.85759,                0.61938,                 1.0412,                0.67417,                 1.2413,             7.6735e-05,             7.6735e-05,             7.6735e-05
                     49,                0.84319,                0.56874,                 1.0626,                0.85997,                 0.8088,                0.87169,                0.65026,                 1.0073,                0.68638,                 1.2235,              7.624e-05,              7.624e-05,              7.624e-05
                     50,                0.84467,                0.56762,                 1.0638,                 0.8735,                0.81458,                0.86831,                0.62803,                 1.0219,                0.66539,                  1.223,             7.5745e-05,             7.5745e-05,             7.5745e-05
                     51,                0.84309,                0.56348,                 1.0641,                0.85018,                0.80893,                0.85375,                 0.6294,                 1.0086,                0.71359,                 1.2173,              7.525e-05,              7.525e-05,              7.525e-05
                     52,                0.83729,                0.56315,                 1.0586,                0.85762,                0.81701,                0.86231,                0.63606,                  1.018,                0.66832,                 1.2204,             7.4755e-05,             7.4755e-05,             7.4755e-05
                     53,                0.82645,                0.56118,                 1.0605,                0.84198,                0.81159,                0.86905,                 0.6529,                 1.0078,                0.70202,                 1.2268,              7.426e-05,              7.426e-05,              7.426e-05
                     54,                0.84656,                0.56355,                 1.0591,                0.83176,                0.84844,                0.87052,                 0.6403,                 1.0162,                0.65652,                  1.234,             7.3765e-05,             7.3765e-05,             7.3765e-05
                     55,                0.82827,                 0.5512,                 1.0507,                0.82237,                0.84062,                0.86962,                0.63961,                 1.0117,                0.67257,                  1.225,              7.327e-05,              7.327e-05,              7.327e-05
                     56,                0.84391,                0.56047,                 1.0541,                0.86479,                0.79659,                0.86489,                0.63934,                  1.009,                0.66562,                 1.2273,             7.2775e-05,             7.2775e-05,             7.2775e-05
                     57,                0.82898,                0.54195,                 1.0437,                0.82211,                0.86022,                0.86266,                0.63495,                 1.0031,                0.66633,                  1.216,              7.228e-05,              7.228e-05,              7.228e-05
