                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3747,                 1.5443,                 1.3396,                0.73981,                0.71703,                0.75085,                 0.4762,                 1.1938,                 1.1874,                 1.2554,               0.066878,             3.3155e-05,             3.3155e-05
                      1,                 1.2693,                 1.1256,                 1.2707,                0.77484,                0.80209,                0.82254,                0.53549,                 1.1686,                0.89607,                 1.2483,               0.033578,             6.6159e-05,             6.6159e-05
                      2,                 1.2454,                 1.0315,                 1.2603,                0.81899,                0.83066,                0.85341,                0.59108,                  1.044,                 0.7184,                 1.1991,             0.00027709,             9.8834e-05,             9.8834e-05
                      3,                 1.2082,                0.99437,                 1.2547,                0.84444,                0.83089,                0.85868,                0.60443,                 1.0353,                 0.6977,                 1.1977,             9.8515e-05,             9.8515e-05,             9.8515e-05
                      4,                 1.1762,                0.94026,                 1.2373,                0.85384,                0.82029,                0.86186,                0.59894,                 1.1119,                0.71039,                 1.2159,             9.8515e-05,             9.8515e-05,             9.8515e-05
                      5,                 1.1663,                0.91806,                 1.2231,                0.86619,                 0.8315,                0.87169,                0.61333,                 1.0362,                 0.6997,                 1.1998,              9.802e-05,              9.802e-05,              9.802e-05
                      6,                 1.1496,                0.88998,                 1.2158,                0.83066,                0.84513,                0.86293,                0.61048,                 1.0374,                0.66012,                  1.196,             9.7525e-05,             9.7525e-05,             9.7525e-05
                      7,                 1.1277,                0.87378,                 1.1974,                0.85116,                0.82149,                0.85467,                0.62334,                0.99656,                0.68084,                 1.1721,              9.703e-05,              9.703e-05,              9.703e-05
                      8,                 1.1097,                 0.8536,                 1.1928,                0.83577,                0.85783,                0.85251,                0.59626,                 1.0491,                 0.6612,                 1.1985,             9.6535e-05,             9.6535e-05,             9.6535e-05
                      9,                 1.0861,                 0.8136,                 1.1763,                0.81914,                0.84056,                0.86086,                0.60808,                 1.0571,                 0.6963,                 1.2055,              9.604e-05,              9.604e-05,              9.604e-05
                     10,                 1.0809,                0.81726,                 1.1786,                0.84979,                0.84444,                0.87263,                 0.6258,                 1.0003,                0.64693,                 1.1825,             9.5545e-05,             9.5545e-05,             9.5545e-05
                     11,                 1.0663,                0.80611,                 1.1706,                0.87717,                0.82584,                0.86314,                0.61486,                 1.0005,                0.63857,                 1.1965,              9.505e-05,              9.505e-05,              9.505e-05
                     12,                 1.0467,                0.79231,                 1.1673,                 0.8544,                0.81319,                0.86679,                0.62414,                0.97618,                0.65074,                 1.1934,             9.4555e-05,             9.4555e-05,             9.4555e-05
                     13,                 1.0611,                0.77561,                 1.1717,                0.85453,                0.83622,                0.86067,                0.61686,                0.97274,                0.67363,                  1.177,              9.406e-05,              9.406e-05,              9.406e-05
                     14,                 1.0368,                 0.7573,                 1.1521,                0.84012,                0.85459,                0.88195,                0.62849,                 1.0274,                0.63438,                 1.1813,             9.3565e-05,             9.3565e-05,             9.3565e-05
                     15,                 1.0387,                0.76687,                 1.1579,                0.86649,                0.82689,                0.87042,                0.63826,                0.96777,                0.63486,                 1.1743,              9.307e-05,              9.307e-05,              9.307e-05
                     16,                  1.032,                0.74872,                 1.1578,                0.87592,                0.82904,                0.88386,                 0.6479,                0.97505,                0.62436,                 1.1714,             9.2575e-05,             9.2575e-05,             9.2575e-05
                     17,                 1.0194,                0.73515,                 1.1491,                 0.8434,                0.82598,                0.86555,                0.62183,                 1.0145,                0.64411,                 1.2035,              9.208e-05,              9.208e-05,              9.208e-05
                     18,                 1.0109,                 0.7368,                 1.1454,                0.81904,                0.84557,                0.85735,                0.63375,                0.93882,                0.64181,                  1.153,             9.1585e-05,             9.1585e-05,             9.1585e-05
                     19,                0.98747,                0.71228,                 1.1301,                  0.868,                0.83439,                0.88351,                0.63838,                0.99931,                0.62372,                 1.1743,              9.109e-05,              9.109e-05,              9.109e-05
                     20,                0.98421,                0.70885,                 1.1305,                0.82838,                0.83749,                 0.8685,                0.63656,                0.94831,                 0.6348,                 1.1701,             9.0595e-05,             9.0595e-05,             9.0595e-05
                     21,                0.98458,                0.70321,                 1.1325,                0.85747,                 0.8432,                0.87456,                0.64309,                0.96966,                0.64706,                   1.18,               9.01e-05,               9.01e-05,               9.01e-05
                     22,                0.99084,                0.70869,                  1.128,                0.85073,                0.80868,                0.85761,                0.62552,                 0.9969,                0.66044,                 1.2009,             8.9605e-05,             8.9605e-05,             8.9605e-05
                     23,                0.97328,                 0.6985,                 1.1196,                0.85946,                0.82207,                0.85557,                0.63783,                0.95704,                0.63741,                  1.183,              8.911e-05,              8.911e-05,              8.911e-05
                     24,                0.97435,                0.68694,                  1.122,                0.85976,                0.85548,                0.88089,                0.64532,                 0.9839,                0.63974,                 1.1889,             8.8615e-05,             8.8615e-05,             8.8615e-05
                     25,                0.96412,                0.68518,                 1.1162,                0.86321,                0.84644,                0.88034,                0.63996,                0.96859,                0.64281,                  1.193,              8.812e-05,              8.812e-05,              8.812e-05
