                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                  1.323,                 1.4826,                 1.3308,                0.79425,                0.75442,                0.80174,                 0.5239,                 1.1934,                0.96682,                 1.2888,               0.066878,             3.3155e-05,             3.3155e-05
                      1,                 1.2409,                 1.0762,                 1.2834,                0.83264,                0.83793,                 0.8617,                 0.5817,                 1.1059,                0.73626,                 1.2302,               0.033578,             6.6159e-05,             6.6159e-05
                      2,                 1.2275,                 1.0099,                 1.2939,                0.83264,                 0.7951,                0.85446,                0.57571,                 1.1433,                0.79796,                 1.2794,             0.00027709,             9.8834e-05,             9.8834e-05
                      3,                  1.195,                0.96615,                 1.2777,                0.80985,                0.83502,                0.85448,                0.60938,                  1.013,                 0.7082,                 1.2193,             9.8515e-05,             9.8515e-05,             9.8515e-05
                      4,                  1.168,                0.93599,                  1.254,                0.80476,                0.82127,                0.86109,                0.60849,                 1.0406,                0.69667,                 1.2275,             9.8515e-05,             9.8515e-05,             9.8515e-05
                      5,                 1.1524,                0.90667,                 1.2519,                0.84199,                0.81638,                0.85864,                 0.5937,                 1.0313,                0.70851,                 1.2463,              9.802e-05,              9.802e-05,              9.802e-05
                      6,                 1.1173,                0.85241,                 1.2317,                0.86953,                0.79838,                0.85759,                0.60187,                 1.0135,                0.69511,                 1.2363,             9.7525e-05,             9.7525e-05,             9.7525e-05
                      7,                 1.1113,                0.86661,                 1.2444,                0.84273,                0.80699,                0.85658,                0.61424,                0.99441,                0.71138,                 1.2379,              9.703e-05,              9.703e-05,              9.703e-05
                      8,                 1.0853,                0.83448,                 1.2257,                0.79358,                0.83723,                0.86605,                0.62706,                0.98605,                0.67811,                 1.2196,             9.6535e-05,             9.6535e-05,             9.6535e-05
                      9,                 1.0727,                0.82116,                 1.2143,                0.84241,                0.79493,                0.84628,                0.60876,                0.99489,                0.70706,                 1.2321,              9.604e-05,              9.604e-05,              9.604e-05
                     10,                 1.0583,                 0.8114,                 1.2079,                0.86025,                 0.7906,                0.82932,                0.59725,                0.98294,                0.71302,                 1.2262,             9.5545e-05,             9.5545e-05,             9.5545e-05
