                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3869,                  1.723,                 1.3713,                0.69516,                0.71993,                 0.7145,                0.47727,                 1.1343,                 1.2066,                 1.1394,               0.066878,             3.3155e-05,             3.3155e-05
                      1,                 1.2611,                 1.2065,                 1.2867,                0.81448,                0.80463,                 0.8211,                0.55441,                 1.1376,                0.87349,                  1.162,               0.033578,             6.6159e-05,             6.6159e-05
                      2,                 1.2117,                 1.0499,                 1.2583,                0.83672,                0.85457,                0.85473,                0.60084,                 1.0709,                0.80958,                 1.1153,             0.00027709,             9.8834e-05,             9.8834e-05
                      3,                 1.1534,                0.98937,                 1.2315,                0.80913,                0.80862,                0.83809,                0.57407,                 1.0599,                0.84491,                  1.096,             9.8515e-05,             9.8515e-05,             9.8515e-05
                      4,                 1.1331,                0.93753,                 1.2168,                0.84735,                0.82465,                0.84662,                0.59428,                 1.0506,                0.75434,                 1.1125,             9.8515e-05,             9.8515e-05,             9.8515e-05
                      5,                 1.1084,                 0.9041,                 1.2023,                 0.8697,                0.80312,                0.83658,                0.57811,                 1.0861,                0.79712,                   1.13,              9.802e-05,              9.802e-05,              9.802e-05
                      6,                 1.0707,                0.87139,                 1.1863,                0.84912,                0.83091,                0.84897,                0.59294,                 1.0367,                0.75182,                 1.1051,             9.7525e-05,             9.7525e-05,             9.7525e-05
                      7,                 1.0712,                0.84312,                 1.1777,                0.83092,                0.86124,                0.84917,                0.59263,                 1.0424,                0.74479,                 1.1096,              9.703e-05,              9.703e-05,              9.703e-05
                      8,                 1.0436,                0.81526,                  1.171,                0.84012,                0.83793,                0.85311,                0.59872,                 1.0627,                0.72832,                 1.1271,             9.6535e-05,             9.6535e-05,             9.6535e-05
                      9,                 1.0283,                0.80042,                 1.1621,                0.86056,                0.80613,                0.86567,                0.60041,                 1.0585,                 0.7361,                 1.1346,              9.604e-05,              9.604e-05,              9.604e-05
                     10,                  1.013,                0.78795,                 1.1571,                0.85781,                 0.8149,                0.85717,                0.60362,                 1.0529,                0.72273,                 1.1292,             9.5545e-05,             9.5545e-05,             9.5545e-05
                     11,                 1.0073,                0.76811,                 1.1455,                  0.886,                0.81086,                  0.858,                0.61316,                 1.0324,                0.72021,                 1.1128,              9.505e-05,              9.505e-05,              9.505e-05
                     12,                0.98827,                0.74785,                 1.1389,                0.86321,                0.82303,                0.84454,                0.59913,                 1.0276,                0.73478,                 1.1144,             9.4555e-05,             9.4555e-05,             9.4555e-05
                     13,                0.98987,                0.73776,                 1.1432,                0.83326,                0.84549,                0.84741,                0.60016,                 1.0491,                0.71967,                 1.1162,              9.406e-05,              9.406e-05,              9.406e-05
                     14,                0.96641,                0.71702,                 1.1283,                0.84626,                0.83511,                0.85854,                 0.6086,                 1.0229,                0.71515,                 1.1062,             9.3565e-05,             9.3565e-05,             9.3565e-05
                     15,                0.97283,                0.71216,                  1.137,                 0.8692,                0.82913,                0.85638,                0.60998,                 1.0157,                0.71857,                  1.118,              9.307e-05,              9.307e-05,              9.307e-05
                     16,                0.94242,                0.71469,                 1.1249,                0.84826,                0.82951,                0.85945,                0.60052,                 1.0572,                0.73401,                 1.1291,             9.2575e-05,             9.2575e-05,             9.2575e-05
                     17,                0.94719,                 0.7124,                 1.1242,                0.84429,                0.83658,                0.85751,                 0.6006,                 1.0412,                0.71082,                 1.1197,              9.208e-05,              9.208e-05,              9.208e-05
                     18,                0.93229,                0.69152,                 1.1094,                0.85987,                0.81534,                0.85484,                0.61092,                 1.0186,                0.71876,                 1.1021,             9.1585e-05,             9.1585e-05,             9.1585e-05
                     19,                0.92452,                0.67705,                 1.1099,                0.86455,                0.82864,                0.87259,                0.62691,                 1.0073,                 0.6979,                 1.1048,              9.109e-05,              9.109e-05,              9.109e-05
                     20,                0.90905,                0.66182,                 1.1009,                0.86424,                0.83408,                0.85639,                0.60007,                 1.0419,                 0.7101,                 1.1173,             9.0595e-05,             9.0595e-05,             9.0595e-05
                     21,                0.92254,                0.67247,                 1.1054,                0.84598,                0.82362,                0.85512,                0.60011,                 1.0454,                0.71698,                 1.1327,               9.01e-05,               9.01e-05,               9.01e-05
                     22,                0.91511,                0.66579,                 1.1071,                0.83865,                0.84245,                0.85703,                0.61531,                 1.0215,                0.69994,                 1.1375,             8.9605e-05,             8.9605e-05,             8.9605e-05
                     23,                0.89678,                0.64426,                 1.1015,                0.84913,                0.80506,                0.84208,                0.59687,                  1.049,                0.72533,                 1.1405,              8.911e-05,              8.911e-05,              8.911e-05
                     24,                0.89643,                0.64607,                 1.0961,                0.85971,                 0.8272,                0.85733,                0.61669,                 1.0111,                0.70479,                 1.1192,             8.8615e-05,             8.8615e-05,             8.8615e-05
                     25,                0.88804,                0.63923,                 1.0915,                0.85303,                0.81896,                0.86787,                0.62233,                  1.016,                0.71376,                 1.1346,              8.812e-05,              8.812e-05,              8.812e-05
                     26,                0.88331,                0.62803,                 1.0892,                0.84329,                  0.823,                0.85884,                0.61824,                  1.013,                0.70543,                 1.1248,             8.7625e-05,             8.7625e-05,             8.7625e-05
                     27,                0.88148,                0.63313,                 1.0926,                0.84952,                0.82124,                0.85325,                0.61021,                 1.0145,                0.68888,                 1.1136,              8.713e-05,              8.713e-05,              8.713e-05
                     28,                0.86992,                0.61948,                 1.0831,                0.86172,                0.80401,                0.86077,                0.61812,                 1.0259,                0.69125,                 1.1281,             8.6635e-05,             8.6635e-05,             8.6635e-05
                     29,                0.86308,                0.60615,                 1.0771,                0.87593,                0.82418,                0.86619,                0.62368,                 1.0259,                0.68577,                 1.1324,              8.614e-05,              8.614e-05,              8.614e-05
                     30,                0.86959,                0.60704,                 1.0778,                0.84214,                0.82523,                0.86511,                0.62813,                 1.0062,                0.70918,                 1.1226,             8.5645e-05,             8.5645e-05,             8.5645e-05
                     31,                0.85337,                0.59662,                 1.0698,                0.86479,                0.81772,                  0.857,                0.60702,                 1.0327,                0.70504,                 1.1267,              8.515e-05,              8.515e-05,              8.515e-05
                     32,                0.85719,                 0.6004,                 1.0768,                0.86292,                0.82204,                0.85762,                0.62098,                 1.0066,                0.70262,                 1.1142,             8.4655e-05,             8.4655e-05,             8.4655e-05
                     33,                0.84272,                0.59778,                 1.0711,                0.85638,                 0.8323,                0.85584,                0.60962,                 1.0352,                  0.706,                 1.1186,              8.416e-05,              8.416e-05,              8.416e-05
                     34,                0.83039,                 0.5867,                  1.065,                0.85592,                0.80711,                0.85606,                0.60638,                 1.0217,                  0.707,                  1.138,             8.3665e-05,             8.3665e-05,             8.3665e-05
                     35,                0.83235,                 0.5815,                  1.065,                 0.8696,                0.81818,                0.86326,                0.61751,                 1.0251,                0.69621,                 1.1297,              8.317e-05,              8.317e-05,              8.317e-05
                     36,                0.83281,                0.57272,                 1.0634,                0.84401,                0.82726,                0.84921,                0.60452,                 1.0419,                0.72535,                 1.1312,             8.2675e-05,             8.2675e-05,             8.2675e-05
                     37,                0.82831,                0.57877,                 1.0611,                0.82502,                0.85207,                 0.8577,                 0.6188,                 1.0189,                0.70212,                 1.1163,              8.218e-05,              8.218e-05,              8.218e-05
                     38,                0.81573,                0.56423,                  1.059,                0.85908,                0.82208,                0.86065,                0.63038,                 1.0021,                0.70717,                 1.1154,             8.1685e-05,             8.1685e-05,             8.1685e-05
                     39,                0.81397,                0.56962,                 1.0595,                0.86941,                0.80893,                0.87027,                0.63306,                 1.0061,                0.68955,                 1.1462,              8.119e-05,              8.119e-05,              8.119e-05
                     40,                0.81564,                0.57178,                 1.0615,                0.83667,                0.84371,                0.84316,                0.59386,                 1.0643,                0.71806,                 1.1577,             8.0695e-05,             8.0695e-05,             8.0695e-05
                     41,                0.81212,                0.55543,                 1.0545,                0.84899,                0.83692,                0.85761,                 0.6139,                  1.015,                0.70652,                 1.1184,               8.02e-05,               8.02e-05,               8.02e-05
                     42,                 0.8079,                0.55864,                 1.0554,                0.83362,                0.83877,                  0.857,                0.61803,                 1.0253,                0.70323,                 1.1396,             7.9705e-05,             7.9705e-05,             7.9705e-05
                     43,                0.79855,                0.55612,                 1.0534,                0.83549,                0.81932,                0.84795,                0.61417,                 1.0024,                0.68415,                 1.1305,              7.921e-05,              7.921e-05,              7.921e-05
                     44,                0.80197,                0.55538,                 1.0546,                0.85774,                0.80968,                0.85485,                0.60797,                 1.0333,                0.68893,                 1.1305,             7.8715e-05,             7.8715e-05,             7.8715e-05
                     45,                0.78882,                0.54736,                 1.0409,                0.88036,                0.79788,                0.85324,                0.62377,                 1.0033,                0.68162,                 1.1099,              7.822e-05,              7.822e-05,              7.822e-05
                     46,                0.80359,                0.55378,                  1.048,                0.87323,                0.77538,                0.84346,                0.61159,                 1.0125,                0.67777,                 1.1192,             7.7725e-05,             7.7725e-05,             7.7725e-05
                     47,                0.80229,                0.55331,                 1.0432,                0.87292,                0.80718,                0.85745,                0.62003,                 1.0145,                0.69342,                 1.1354,              7.723e-05,              7.723e-05,              7.723e-05
                     48,                0.78794,                0.53414,                 1.0429,                0.85354,                0.80416,                0.84958,                0.61296,                 1.0042,                0.71993,                 1.1196,             7.6735e-05,             7.6735e-05,             7.6735e-05
                     49,                0.78017,                0.53526,                 1.0406,                0.87028,                0.79242,                 0.8603,                0.62227,                 1.0102,                0.68852,                 1.1241,              7.624e-05,              7.624e-05,              7.624e-05
                     50,                0.78019,                0.53517,                  1.042,                0.84277,                0.81023,                0.85027,                0.61565,                 1.0019,                0.71134,                 1.1237,             7.5745e-05,             7.5745e-05,             7.5745e-05
                     51,                0.78821,                0.54162,                 1.0474,                0.87404,                0.82019,                0.85585,                0.62435,                0.99707,                0.70436,                 1.1076,              7.525e-05,              7.525e-05,              7.525e-05
                     52,                0.77237,                0.52597,                 1.0344,                 0.8632,                 0.8222,                0.86108,                0.62211,                 1.0217,                0.71077,                 1.1187,             7.4755e-05,             7.4755e-05,             7.4755e-05
                     53,                0.77048,                0.52104,                 1.0354,                0.84581,                0.81825,                0.85182,                0.60995,                 1.0298,                0.71969,                 1.1359,              7.426e-05,              7.426e-05,              7.426e-05
                     54,                0.77407,                0.52057,                 1.0335,                0.84951,                0.82248,                0.85224,                0.61382,                 1.0245,                0.71077,                 1.1356,             7.3765e-05,             7.3765e-05,             7.3765e-05
                     55,                0.76888,                0.52024,                 1.0304,                0.85074,                0.81053,                0.86686,                0.62024,                 1.0232,                0.69269,                 1.1232,              7.327e-05,              7.327e-05,              7.327e-05
                     56,                0.76805,                0.51209,                 1.0266,                0.83043,                0.82562,                0.86477,                0.62924,                 0.9995,                0.67547,                 1.1132,             7.2775e-05,             7.2775e-05,             7.2775e-05
                     57,                0.75469,                0.51476,                 1.0244,                0.88066,                0.79543,                0.85879,                0.61668,                 1.0118,                0.68265,                 1.1138,              7.228e-05,              7.228e-05,              7.228e-05
                     58,                0.74464,                0.50558,                 1.0253,                0.81633,                0.82235,                0.84489,                0.60558,                 1.0244,                0.71452,                 1.1219,             7.1785e-05,             7.1785e-05,             7.1785e-05
                     59,                0.75575,                0.50714,                 1.0275,                 0.8311,                0.81321,                0.84017,                0.60583,                 1.0209,                0.68721,                 1.1216,              7.129e-05,              7.129e-05,              7.129e-05
                     60,                 0.7645,                0.51471,                 1.0285,                0.85694,                 0.7931,                0.84035,                0.60727,                 1.0263,                 0.7117,                 1.1082,             7.0795e-05,             7.0795e-05,             7.0795e-05
