                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3818,                 1.7246,                 1.3762,                0.73258,                0.65401,                0.73498,                 0.4701,                 1.1807,                 1.2337,                 1.2058,               0.066878,             3.3155e-05,             3.3155e-05
                      1,                 1.2596,                 1.2141,                 1.2917,                0.79343,                0.81903,                0.82965,                0.55311,                 1.1244,                0.89784,                 1.1607,               0.033578,             6.6159e-05,             6.6159e-05
                      2,                 1.2061,                 1.0495,                 1.2542,                0.85178,                0.84835,                0.86603,                0.59046,                 1.0862,                 0.8386,                 1.1125,             0.00027709,             9.8834e-05,             9.8834e-05
                      3,                 1.1533,                0.98376,                 1.2348,                0.84598,                0.81645,                0.84141,                0.58743,                 1.0577,                0.81834,                 1.1079,             9.8515e-05,             9.8515e-05,             9.8515e-05
                      4,                 1.1258,                0.92956,                 1.2211,                0.81441,                0.84643,                0.84646,                0.58272,                 1.0941,                0.76931,                 1.1274,             9.8515e-05,             9.8515e-05,             9.8515e-05
                      5,                 1.0994,                0.90283,                 1.2028,                0.85054,                0.82749,                0.84121,                 0.5902,                 1.0515,                 0.7768,                 1.1318,              9.802e-05,              9.802e-05,              9.802e-05
                      6,                 1.0667,                0.85986,                 1.1848,                0.82192,                0.83015,                0.85189,                0.58547,                 1.0742,                0.75759,                 1.1234,             9.7525e-05,             9.7525e-05,             9.7525e-05
                      7,                 1.0697,                0.83901,                 1.1784,                0.81844,                0.81874,                0.84901,                0.57906,                 1.0823,                 0.7739,                 1.1263,              9.703e-05,              9.703e-05,              9.703e-05
                      8,                 1.0375,                0.81063,                 1.1683,                0.85137,                0.83525,                0.84816,                0.59391,                 1.0667,                0.76614,                 1.1317,             9.6535e-05,             9.6535e-05,             9.6535e-05
                      9,                 1.0289,                0.79117,                 1.1626,                0.83773,                0.85009,                0.85637,                0.60373,                 1.0444,                0.73762,                  1.115,              9.604e-05,              9.604e-05,              9.604e-05
                     10,                 1.0165,                0.77951,                 1.1532,                0.83137,                0.83453,                0.83086,                0.58138,                 1.0335,                0.74791,                 1.0911,             9.5545e-05,             9.5545e-05,             9.5545e-05
                     11,                 1.0071,                0.76619,                 1.1464,                0.84816,                0.82886,                0.83777,                0.59846,                 1.0305,                 0.7363,                 1.1092,              9.505e-05,              9.505e-05,              9.505e-05
                     12,                0.97895,                 0.7479,                 1.1335,                0.84124,                0.82104,                 0.8435,                0.59122,                 1.0407,                0.74454,                 1.1023,             9.4555e-05,             9.4555e-05,             9.4555e-05
                     13,                 0.9878,                0.72809,                  1.139,                0.86518,                0.81628,                0.85411,                 0.5936,                 1.0684,                0.72397,                  1.119,              9.406e-05,              9.406e-05,              9.406e-05
                     14,                0.96953,                 0.7168,                 1.1274,                0.85351,                0.82081,                 0.8563,                 0.6081,                 1.0219,                0.73339,                 1.1013,             9.3565e-05,             9.3565e-05,             9.3565e-05
                     15,                0.96744,                0.71149,                  1.129,                0.82382,                0.82909,                0.83784,                0.58927,                 1.0388,                0.75416,                 1.1318,              9.307e-05,              9.307e-05,              9.307e-05
                     16,                 0.9419,                0.70672,                 1.1234,                 0.8725,                0.82271,                0.85263,                0.60485,                 1.0308,                0.70734,                 1.1223,             9.2575e-05,             9.2575e-05,             9.2575e-05
                     17,                0.94472,                0.71199,                 1.1258,                0.84315,                0.83652,                0.85323,                0.60138,                 1.0469,                0.72426,                 1.1159,              9.208e-05,              9.208e-05,              9.208e-05
                     18,                0.93404,                0.68535,                 1.1139,                0.87465,                 0.8163,                 0.8495,                0.60227,                 1.0475,                0.73579,                 1.1142,             9.1585e-05,             9.1585e-05,             9.1585e-05
                     19,                0.91627,                0.67596,                 1.1054,                0.82635,                0.84126,                0.85494,                0.60643,                 1.0531,                0.74251,                  1.119,              9.109e-05,              9.109e-05,              9.109e-05
                     20,                0.91376,                0.66574,                 1.1031,                 0.8545,                 0.8315,                0.86837,                0.60514,                 1.0416,                0.72342,                 1.1153,             9.0595e-05,             9.0595e-05,             9.0595e-05
                     21,                0.91841,                0.66917,                 1.1098,                0.84699,                0.81636,                0.85161,                0.59017,                 1.0393,                0.73018,                 1.1199,               9.01e-05,               9.01e-05,               9.01e-05
                     22,                 0.9055,                0.65526,                 1.1046,                0.83615,                0.82054,                0.84771,                0.60891,                 1.0138,                0.71129,                 1.1288,             8.9605e-05,             8.9605e-05,             8.9605e-05
                     23,                0.89396,                 0.6413,                  1.101,                0.82065,                0.81523,                0.83562,                0.58676,                 1.0744,                 0.7354,                 1.1482,              8.911e-05,              8.911e-05,              8.911e-05
                     24,                0.89648,                0.63958,                 1.0996,                0.79191,                0.81989,                0.81203,                0.57776,                 1.0357,                0.76006,                 1.1427,             8.8615e-05,             8.8615e-05,             8.8615e-05
                     25,                 0.8842,                0.63475,                 1.0906,                0.85204,                0.82574,                0.84626,                0.61136,                 1.0113,                0.71188,                   1.12,              8.812e-05,              8.812e-05,              8.812e-05
                     26,                 0.8797,                0.61928,                 1.0871,                0.81722,                 0.8461,                 0.8406,                0.59718,                 1.0354,                0.73272,                 1.1333,             8.7625e-05,             8.7625e-05,             8.7625e-05
                     27,                0.87651,                0.62163,                 1.0853,                0.82555,                0.81509,                0.83351,                0.59467,                 1.0204,                0.73283,                 1.1069,              8.713e-05,              8.713e-05,              8.713e-05
                     28,                0.87076,                0.61728,                 1.0799,                0.83551,                 0.8056,                0.84998,                0.60599,                 1.0198,                0.72639,                 1.1136,             8.6635e-05,             8.6635e-05,             8.6635e-05
                     29,                   0.86,                0.60266,                 1.0704,                0.81125,                0.80708,                0.84005,                0.59848,                 1.0231,                0.73282,                 1.1174,              8.614e-05,              8.614e-05,              8.614e-05
                     30,                0.86329,                0.60082,                 1.0732,                0.84968,                 0.7918,                0.83774,                0.59895,                 1.0459,                0.76272,                 1.1368,             8.5645e-05,             8.5645e-05,             8.5645e-05
                     31,                0.84512,                0.58752,                 1.0703,                0.85605,                0.79203,                0.82951,                0.59287,                 1.0262,                0.74547,                 1.1328,              8.515e-05,              8.515e-05,              8.515e-05
                     32,                0.85083,                 0.5933,                 1.0713,                0.85194,                0.80203,                0.83862,                0.60064,                 1.0104,                 0.7221,                 1.1125,             8.4655e-05,             8.4655e-05,             8.4655e-05
                     33,                0.84653,                0.59385,                 1.0744,                0.82518,                  0.806,                0.83289,                0.59094,                 1.0397,                0.76365,                 1.1307,              8.416e-05,              8.416e-05,              8.416e-05
                     34,                0.82575,                0.58349,                   1.06,                 0.8531,                0.80234,                0.84508,                0.61098,                 1.0016,                0.75786,                 1.1021,             8.3665e-05,             8.3665e-05,             8.3665e-05
                     35,                 0.8333,                0.57927,                 1.0631,                0.84802,                0.81602,                0.84713,                0.59984,                 1.0288,                0.75818,                 1.1364,              8.317e-05,              8.317e-05,              8.317e-05
                     36,                0.82785,                0.57041,                 1.0605,                0.84001,                0.83225,                0.83817,                0.60265,                 1.0151,                0.75938,                 1.1283,             8.2675e-05,             8.2675e-05,             8.2675e-05
                     37,                0.83099,                0.58178,                 1.0631,                0.83671,                0.83353,                0.84676,                0.61322,                 1.0121,                0.70987,                 1.1309,              8.218e-05,              8.218e-05,              8.218e-05
                     38,                0.81116,                0.56364,                 1.0569,                0.85083,                 0.8071,                0.85667,                0.62021,                 1.0146,                0.72058,                 1.1196,             8.1685e-05,             8.1685e-05,             8.1685e-05
                     39,                0.80242,                0.56205,                 1.0506,                0.84241,                 0.8319,                0.84661,                0.60666,                 1.0229,                0.73313,                 1.1328,              8.119e-05,              8.119e-05,              8.119e-05
                     40,                0.81909,                0.56889,                 1.0599,                 0.8215,                0.83563,                0.84036,                0.60401,                 1.0216,                0.75874,                 1.1206,             8.0695e-05,             8.0695e-05,             8.0695e-05
                     41,                0.81051,                0.55453,                 1.0485,                0.84755,                0.82414,                0.84796,                0.60751,                 1.0322,                0.74079,                 1.1399,               8.02e-05,               8.02e-05,               8.02e-05
                     42,                0.80806,                0.55659,                 1.0535,                0.86299,                0.78113,                0.84179,                0.60837,                 1.0387,                0.78866,                 1.1449,             7.9705e-05,             7.9705e-05,             7.9705e-05
                     43,                0.79286,                0.54654,                 1.0475,                0.86344,                0.79226,                0.83754,                0.60354,                 1.0252,                0.74512,                 1.1261,              7.921e-05,              7.921e-05,              7.921e-05
                     44,                0.80203,                0.55319,                 1.0515,                0.89325,                0.79334,                0.85374,                0.61216,                 1.0097,                0.73051,                 1.1043,             7.8715e-05,             7.8715e-05,             7.8715e-05
                     45,                0.78632,                0.54105,                 1.0419,                0.82733,                0.84265,                0.84472,                0.61182,                 1.0191,                0.73436,                 1.1269,              7.822e-05,              7.822e-05,              7.822e-05
