                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.97593,                0.85201,                 1.2295,                0.78585,                0.74835,                0.78649,                0.53121,                 1.1553,                0.99784,                 1.4469,              0.0083665,              0.0083665,              0.0083665
                     35,                0.99333,                0.85623,                 1.2389,                0.76607,                0.72302,                0.76197,                0.51298,                 1.1794,                 1.0149,                 1.4471,               0.008317,               0.008317,               0.008317
                     36,                0.96978,                0.88167,                 1.2324,                0.75619,                0.74241,                0.77851,                0.54154,                  1.149,                 1.0058,                 1.4269,              0.0082675,              0.0082675,              0.0082675
                     37,                0.97793,                0.81692,                 1.2328,                0.80189,                 0.7531,                0.79275,                0.54522,                 1.1445,                0.93682,                 1.4116,               0.008218,               0.008218,               0.008218
                     38,                0.97089,                0.81194,                  1.216,                0.78996,                0.74842,                0.78469,                 0.5329,                 1.1759,                 1.0088,                 1.4148,              0.0081685,              0.0081685,              0.0081685
                     39,                0.93106,                0.80405,                 1.2026,                0.79435,                0.75538,                0.77857,                 0.5332,                 1.1477,                0.98361,                  1.416,               0.008119,               0.008119,               0.008119
                     40,                0.94848,                0.80749,                 1.2217,                0.79255,                0.76478,                0.78758,                0.54026,                 1.1382,                0.95938,                 1.4047,              0.0080695,              0.0080695,              0.0080695
                     41,                0.96588,                0.80388,                 1.2185,                0.77581,                0.80182,                0.80806,                 0.5669,                 1.0974,                0.90994,                 1.3897,                0.00802,                0.00802,                0.00802
                     42,                0.94708,                0.81893,                 1.2024,                0.81371,                0.77424,                0.81436,                0.56514,                  1.123,                 0.9239,                  1.405,              0.0079705,              0.0079705,              0.0079705
                     43,                0.94264,                0.79665,                 1.2116,                0.80193,                0.77742,                 0.8074,                 0.5568,                 1.1221,                0.89384,                  1.381,               0.007921,               0.007921,               0.007921
                     44,                0.91235,                0.75884,                 1.1934,                 0.8304,                0.76808,                0.82582,                 0.5609,                 1.1488,                0.91826,                 1.4236,              0.0078715,              0.0078715,              0.0078715
                     45,                0.91686,                0.79827,                 1.2098,                 0.8304,                0.76372,                0.80115,                0.55581,                 1.1278,                0.93408,                  1.393,               0.007822,               0.007822,               0.007822
