                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.1269,                0.96508,                 1.3359,                0.83628,                0.73748,                0.81236,                0.56642,                 1.1383,                0.97748,                 1.4148,              0.0006832,              0.0006832,              0.0006832
                     34,                 1.1053,                0.95162,                 1.3206,                0.80328,                0.74301,                0.81331,                0.55598,                 1.1557,                 0.9927,                  1.446,              0.0006733,              0.0006733,              0.0006733
                     35,                 1.1023,                0.95121,                 1.3218,                0.80938,                0.72572,                0.79268,                0.52412,                 1.1866,                 1.0083,                 1.4715,              0.0006634,              0.0006634,              0.0006634
                     36,                 1.1038,                0.93901,                  1.313,                0.78166,                0.72186,                0.78317,                 0.5396,                 1.1752,                 1.0141,                   1.49,              0.0006535,              0.0006535,              0.0006535
                     37,                 1.0768,                 0.8972,                 1.2936,                0.78063,                0.73831,                0.78603,                0.53137,                 1.1707,                  1.018,                 1.4586,              0.0006436,              0.0006436,              0.0006436
                     38,                 1.0815,                0.92825,                 1.3024,                0.82918,                0.75052,                0.81221,                0.54429,                 1.1859,                0.97181,                 1.4762,              0.0006337,              0.0006337,              0.0006337
                     39,                 1.0798,                 0.9362,                  1.313,                0.81341,                0.73854,                0.79495,                0.55272,                  1.157,                 1.0306,                 1.4464,              0.0006238,              0.0006238,              0.0006238
                     40,                  1.065,                0.91505,                  1.298,                0.82832,                0.73154,                0.80108,                 0.5435,                 1.1692,                0.97008,                 1.4661,              0.0006139,              0.0006139,              0.0006139
                     41,                 1.0638,                0.90036,                 1.2916,                0.81843,                0.74688,                0.81841,                0.55286,                 1.1776,                0.95942,                 1.4566,               0.000604,               0.000604,               0.000604
                     42,                 1.0564,                 0.8921,                 1.2919,                0.82134,                0.74219,                0.80911,                0.56741,                 1.1461,                0.92111,                 1.4458,              0.0005941,              0.0005941,              0.0005941
                     43,                 1.0419,                0.88305,                 1.2807,                0.78915,                0.77539,                0.81154,                0.54995,                 1.1525,                0.92291,                 1.4425,              0.0005842,              0.0005842,              0.0005842
