                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                 1.4135,                 1.6662,                 1.6063,                0.42635,                 0.2883,                0.25301,                0.11468,                 2.0621,                 3.1881,                 2.4942,              6.931e-05,              6.931e-05,              6.931e-05
                     33,                  1.441,                 1.6899,                 1.6152,                0.39615,                0.33419,                0.31044,                0.15768,                 1.6498,                 2.6444,                 1.9854,              6.832e-05,              6.832e-05,              6.832e-05
                     34,                  1.404,                 1.6577,                 1.5957,                0.34931,                0.15924,                0.07026,                0.02953,                 2.2515,                 4.6618,                 2.6632,              6.733e-05,              6.733e-05,              6.733e-05
                     35,                 1.4203,                 1.6682,                  1.619,                0.41963,                0.37187,                 0.3628,                 0.1731,                 1.8032,                 2.2788,                 2.0408,              6.634e-05,              6.634e-05,              6.634e-05
                     36,                 1.4165,                 1.6553,                 1.5964,                0.53161,                0.21301,                0.21666,                0.10258,                 1.9997,                  3.733,                  2.292,              6.535e-05,              6.535e-05,              6.535e-05
                     37,                 1.4073,                 1.5926,                 1.5837,                0.43143,                0.33901,                0.30608,                0.14058,                 2.1032,                 2.8569,                 2.4964,              6.436e-05,              6.436e-05,              6.436e-05
                     38,                 1.4002,                 1.6165,                 1.5872,                0.54669,                0.12981,                0.11305,                0.04793,                 2.3483,                 4.0021,                 2.8419,              6.337e-05,              6.337e-05,              6.337e-05
                     39,                 1.4064,                 1.6308,                 1.6064,                0.45325,                0.25104,                0.28666,                0.15036,                 1.8508,                 3.0862,                 2.2233,              6.238e-05,              6.238e-05,              6.238e-05
                     40,                  1.386,                 1.5897,                 1.5947,                 0.3989,                0.28311,                0.27258,                0.12923,                 1.9787,                   2.81,                 2.1878,              6.139e-05,              6.139e-05,              6.139e-05
                     41,                 1.3991,                 1.5931,                 1.5935,                0.39844,                 0.3506,                0.31768,                0.14544,                 1.9299,                 2.5768,                 2.1776,               6.04e-05,               6.04e-05,               6.04e-05
                     42,                 1.3815,                 1.5532,                 1.5806,                0.33208,                0.24879,                0.22746,                0.12064,                 1.7975,                 2.9021,                 2.0842,              5.941e-05,              5.941e-05,              5.941e-05
                     43,                 1.3799,                 1.5596,                 1.5765,                0.29444,                0.16057,                0.15799,                0.08611,                 2.0027,                  3.612,                   2.32,              5.842e-05,              5.842e-05,              5.842e-05
                     44,                 1.3847,                 1.5546,                 1.5868,                0.14296,                0.23149,                0.09109,                0.02828,                 2.5918,                 5.2841,                 2.8743,              5.743e-05,              5.743e-05,              5.743e-05
                     45,                  1.374,                 1.5532,                 1.5812,                0.26807,                0.23551,                0.15188,                0.08087,                 1.7965,                 3.3569,                 2.1007,              5.644e-05,              5.644e-05,              5.644e-05
                     46,                 1.3694,                 1.5329,                 1.5742,                0.33991,                  0.263,                0.22329,                0.11152,                 1.9446,                 2.7824,                 2.1995,              5.545e-05,              5.545e-05,              5.545e-05
                     47,                 1.3467,                 1.4879,                 1.5526,                0.40763,                 0.3477,                 0.3232,                0.15046,                 1.8074,                 2.7023,                 2.0762,              5.446e-05,              5.446e-05,              5.446e-05
