                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                 1.2397,                 1.2364,                 1.4933,                0.56288,                0.41237,                0.43337,                0.23554,                  1.717,                 2.3607,                 2.0557,              3.763e-05,              3.763e-05,              3.763e-05
                     65,                 1.2344,                 1.2005,                 1.4637,                 0.4452,                0.27568,                0.30156,                0.13386,                 1.9477,                 3.1432,                 2.1705,              3.664e-05,              3.664e-05,              3.664e-05
                     66,                 1.2353,                  1.218,                 1.4772,                0.11672,                0.52354,                0.19633,                0.10841,                 2.1711,                 3.7173,                 2.3884,              3.565e-05,              3.565e-05,              3.565e-05
                     67,                 1.2258,                 1.2345,                 1.4733,                0.52354,                0.25254,                0.29361,                0.16284,                 1.8918,                 2.7636,                 2.2237,              3.466e-05,              3.466e-05,              3.466e-05
                     68,                 1.2161,                 1.2068,                 1.4617,                0.57932,                0.46121,                 0.4844,                0.25875,                 1.7147,                 2.2194,                 2.1298,              3.367e-05,              3.367e-05,              3.367e-05
                     69,                 1.2064,                 1.1713,                 1.4535,                 0.5926,                0.47043,                0.49992,                 0.2811,                 1.5721,                 2.0708,                  1.906,              3.268e-05,              3.268e-05,              3.268e-05
                     70,                 1.2199,                 1.1919,                   1.46,                0.69783,                0.19264,                0.31476,                 0.1916,                  1.889,                 4.0445,                 2.2355,              3.169e-05,              3.169e-05,              3.169e-05
                     71,                  1.197,                 1.1683,                 1.4531,                0.51262,                 0.3644,                0.40183,                0.20954,                 1.6181,                 2.3499,                 1.8708,               3.07e-05,               3.07e-05,               3.07e-05
                     72,                 1.2135,                 1.2022,                 1.4636,                0.40343,                 0.3583,                0.33494,                0.20344,                 1.7173,                  2.738,                 1.9797,              2.971e-05,              2.971e-05,              2.971e-05
                     73,                 1.1898,                  1.176,                 1.4401,                 0.4753,                0.47491,                0.47154,                 0.2765,                 1.5702,                 1.9903,                 1.8882,              2.872e-05,              2.872e-05,              2.872e-05
                     74,                  1.184,                 1.1547,                 1.4318,                0.39463,                0.37515,                0.31483,                0.19825,                 1.7907,                 2.9393,                 2.0887,              2.773e-05,              2.773e-05,              2.773e-05
                     75,                 1.1949,                 1.1509,                 1.4306,                0.45138,                0.35459,                0.36173,                0.20868,                 1.6646,                  2.458,                 1.9417,              2.674e-05,              2.674e-05,              2.674e-05
                     76,                 1.1703,                 1.1319,                 1.4297,                0.48162,                0.29731,                0.31438,                0.16171,                 1.9544,                 2.5477,                 2.2484,              2.575e-05,              2.575e-05,              2.575e-05
                     77,                 1.1671,                 1.1091,                  1.418,                0.61846,                0.55176,                0.56965,                 0.3573,                 1.4877,                 1.6177,                 1.8644,              2.476e-05,              2.476e-05,              2.476e-05
                     78,                 1.1627,                 1.1159,                 1.4237,                0.59226,                0.42367,                0.46473,                0.27808,                 1.5266,                 2.0006,                 1.8556,              2.377e-05,              2.377e-05,              2.377e-05
                     79,                 1.1537,                 1.1128,                  1.418,                0.50964,                0.54697,                0.48236,                0.25667,                 1.6072,                 1.9514,                 1.9104,              2.278e-05,              2.278e-05,              2.278e-05
                     80,                 1.1636,                 1.1102,                 1.4104,                0.58136,                0.51475,                 0.5067,                0.31289,                 1.4874,                 1.9251,                 1.7905,              2.179e-05,              2.179e-05,              2.179e-05
                     81,                 1.1654,                  1.112,                 1.4175,                0.58411,                0.58408,                0.61004,                0.36778,                 1.5229,                 1.6335,                 1.8183,               2.08e-05,               2.08e-05,               2.08e-05
                     82,                 1.1503,                 1.0911,                 1.4071,                0.67152,                0.50508,                0.57585,                0.35613,                  1.493,                 1.8428,                 1.8809,              1.981e-05,              1.981e-05,              1.981e-05
                     83,                 1.1505,                 1.0884,                 1.4048,                0.59681,                0.54019,                0.56452,                 0.3324,                 1.4005,                 1.6958,                 1.7448,              1.882e-05,              1.882e-05,              1.882e-05
                     84,                 1.1452,                 1.0752,                 1.4018,                0.42897,                0.35242,                0.33683,                0.17856,                 1.8066,                 2.7887,                 2.1536,              1.783e-05,              1.783e-05,              1.783e-05
                     85,                 1.1273,                 1.0453,                 1.3785,                0.53866,                0.49035,                 0.4758,                0.29464,                 1.5026,                 1.9671,                 1.8224,              1.684e-05,              1.684e-05,              1.684e-05
                     86,                 1.1306,                 1.0528,                 1.3902,                0.59799,                0.57562,                 0.5886,                0.35309,                  1.523,                 1.7051,                 1.8286,              1.585e-05,              1.585e-05,              1.585e-05
                     87,                 1.1376,                 1.0652,                 1.4002,                0.71004,                0.63288,                0.67805,                0.42788,                 1.3623,                 1.3149,                 1.7537,              1.486e-05,              1.486e-05,              1.486e-05
                     88,                 1.1305,                 1.0535,                 1.3822,                0.68238,                0.51325,                0.56701,                0.35495,                 1.3694,                 1.8256,                 1.6886,              1.387e-05,              1.387e-05,              1.387e-05
                     89,                 1.1197,                 1.0433,                 1.3812,                0.61909,                0.62549,                0.64068,                0.41948,                 1.3169,                 1.3854,                 1.6319,              1.288e-05,              1.288e-05,              1.288e-05
                     90,                 1.0139,                0.94649,                    1.4,                0.67772,                0.59893,                0.66252,                0.39636,                  1.445,                 1.4509,                 1.7923,              1.189e-05,              1.189e-05,              1.189e-05
                     91,                0.98026,                0.86281,                 1.3881,                0.75536,                0.60372,                0.70545,                0.45433,                 1.3492,                 1.4436,                  1.677,               1.09e-05,               1.09e-05,               1.09e-05
                     92,                 0.9675,                0.82886,                 1.3686,                0.72827,                0.66798,                0.71488,                 0.4716,                 1.3246,                 1.3354,                 1.6711,               9.91e-06,               9.91e-06,               9.91e-06
                     93,                0.94443,                0.80773,                 1.3547,                0.69037,                0.61328,                0.66925,                 0.4218,                 1.3258,                  1.484,                 1.6588,               8.92e-06,               8.92e-06,               8.92e-06
                     94,                0.94838,                0.80074,                 1.3455,                0.73094,                0.70178,                0.74791,                0.49571,                  1.229,                 1.1829,                 1.5691,               7.93e-06,               7.93e-06,               7.93e-06
                     95,                0.93526,                0.78043,                 1.3339,                0.74089,                0.69079,                0.73049,                0.48909,                  1.247,                 1.1887,                  1.612,               6.94e-06,               6.94e-06,               6.94e-06
                     96,                0.91948,                0.77179,                 1.3276,                0.75557,                0.67425,                0.72789,                0.47632,                 1.2466,                 1.1953,                 1.5919,               5.95e-06,               5.95e-06,               5.95e-06
                     97,                0.91342,                0.76442,                 1.3202,                0.81604,                0.66988,                0.76172,                0.51347,                  1.268,                 1.1943,                 1.6416,               4.96e-06,               4.96e-06,               4.96e-06
                     98,                0.90461,                0.76346,                  1.313,                0.72032,                0.73759,                0.76556,                0.52456,                 1.2394,                 1.1487,                 1.6079,               3.97e-06,               3.97e-06,               3.97e-06
                     99,                0.89556,                0.74555,                 1.3025,                0.80417,                0.68432,                0.76636,                0.51752,                 1.2499,                 1.1353,                 1.6219,               2.98e-06,               2.98e-06,               2.98e-06
