                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                0.92759,                0.64691,                 1.0991,                 0.8579,                0.83363,                0.86544,                0.63158,                0.97807,                0.65051,                  1.207,              8.416e-05,              8.416e-05,              8.416e-05
                     34,                0.90988,                0.63828,                 1.0941,                0.84296,                0.83292,                0.86352,                0.61703,                0.99643,                0.65364,                 1.2258,             8.3665e-05,             8.3665e-05,             8.3665e-05
                     35,                0.91728,                0.63747,                 1.0968,                0.83718,                0.81971,                0.86271,                0.63436,                0.98645,                0.62666,                 1.2201,              8.317e-05,              8.317e-05,              8.317e-05
                     36,                0.91125,                0.62289,                 1.0877,                0.86609,                0.79025,                0.86619,                0.62854,                0.99263,                0.67771,                 1.2016,             8.2675e-05,             8.2675e-05,             8.2675e-05
                     37,                0.92606,                0.63228,                 1.0995,                0.88282,                0.82128,                0.86099,                0.63046,                0.97975,                0.64067,                 1.2201,              8.218e-05,              8.218e-05,              8.218e-05
                     38,                0.90085,                0.62119,                 1.0887,                0.83655,                0.82358,                0.86708,                0.61951,                 1.0082,                0.66541,                 1.2241,             8.1685e-05,             8.1685e-05,             8.1685e-05
                     39,                0.90428,                0.62832,                 1.0895,                0.85901,                0.82512,                0.86324,                0.62523,                0.98606,                0.65279,                 1.2052,              8.119e-05,              8.119e-05,              8.119e-05
                     40,                0.89466,                0.61382,                 1.0797,                0.87637,                0.80868,                0.86587,                0.63511,                0.96068,                0.64356,                 1.1996,             8.0695e-05,             8.0695e-05,             8.0695e-05
                     41,                0.91718,                0.62228,                 1.0944,                0.83986,                0.82943,                 0.8676,                0.61655,                 1.0278,                0.65317,                 1.2463,               8.02e-05,               8.02e-05,               8.02e-05
                     42,                  0.893,                0.60877,                 1.0855,                0.86259,                0.79917,                0.86807,                0.62548,                 1.0001,                0.67437,                 1.2134,             7.9705e-05,             7.9705e-05,             7.9705e-05
                     43,                 0.8883,                0.61408,                 1.0903,                0.84337,                0.80523,                0.86785,                0.63051,                 1.0114,                0.67082,                 1.2205,              7.921e-05,              7.921e-05,              7.921e-05
                     44,                0.88275,                0.60531,                 1.0797,                0.84907,                0.83589,                0.87172,                0.63522,                 0.9984,                0.67044,                  1.211,             7.8715e-05,             7.8715e-05,             7.8715e-05
                     45,                0.87631,                0.59189,                 1.0683,                0.85154,                0.84097,                0.86696,                0.62638,                  1.018,                0.66483,                 1.2348,              7.822e-05,              7.822e-05,              7.822e-05
                     46,                 0.8911,                0.60774,                  1.078,                0.83563,                 0.8454,                0.86717,                0.62782,                0.99818,                0.66763,                 1.2135,             7.7725e-05,             7.7725e-05,             7.7725e-05
                     47,                0.87393,                0.59414,                   1.07,                0.86138,                0.81674,                0.86042,                0.62945,                0.99526,                0.68262,                 1.2113,              7.723e-05,              7.723e-05,              7.723e-05
                     48,                0.85975,                0.57659,                 1.0713,                0.86163,                0.82195,                 0.8544,                0.63149,                 0.9741,                0.64163,                 1.2006,             7.6735e-05,             7.6735e-05,             7.6735e-05
                     49,                 0.8719,                0.60078,                 1.0783,                 0.8559,                0.81689,                0.86381,                0.62384,                0.99891,                0.65566,                 1.2365,              7.624e-05,              7.624e-05,              7.624e-05
                     50,                0.86163,                0.58353,                 1.0667,                0.86993,                 0.8253,                0.86499,                0.63013,                 1.0098,                0.65659,                 1.2419,             7.5745e-05,             7.5745e-05,             7.5745e-05
