                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3159,                 1.9657,                 1.3802,                0.61234,                0.57641,                0.60327,                0.38564,                 1.2529,                  1.693,                 1.2786,               0.067054,             3.2979e-05,             3.2979e-05
                      1,                 1.2067,                  1.129,                 1.2883,                0.83813,                0.77689,                0.83056,                0.53579,                 1.1832,                0.92321,                 1.1792,               0.033754,             6.5656e-05,             6.5656e-05
                      2,                 1.1471,                0.98499,                 1.2486,                0.84023,                0.78949,                0.83851,                0.60091,                 1.0236,                0.82512,                 1.1074,             0.00045228,             9.7672e-05,             9.7672e-05
                      3,                 1.0915,                 0.8998,                 1.2225,                0.84843,                0.82849,                0.85165,                0.59449,                 1.0931,                0.79259,                  1.141,              9.703e-05,              9.703e-05,              9.703e-05
                      4,                  1.061,                0.83697,                 1.2032,                0.85084,                0.82638,                0.83923,                0.60494,                  1.044,                0.77866,                 1.1278,              9.703e-05,              9.703e-05,              9.703e-05
                      5,                 1.0354,                0.81622,                 1.1867,                0.81167,                0.82966,                0.85004,                0.61501,                 1.0325,                0.78038,                 1.1272,              9.604e-05,              9.604e-05,              9.604e-05
                      6,                0.98928,                0.76968,                  1.165,                0.82942,                0.82231,                0.85001,                0.59024,                 1.0981,                0.79347,                 1.1422,              9.505e-05,              9.505e-05,              9.505e-05
                      7,                0.98665,                 0.7506,                 1.1631,                0.83446,                0.84302,                0.84578,                0.60462,                 1.0412,                0.75972,                 1.1217,              9.406e-05,              9.406e-05,              9.406e-05
                      8,                0.97184,                0.73842,                 1.1578,                0.80341,                0.85374,                  0.852,                0.60327,                 1.0623,                0.76706,                 1.1435,              9.307e-05,              9.307e-05,              9.307e-05
                      9,                0.93966,                0.70613,                  1.147,                0.86537,                  0.796,                0.85051,                0.61104,                 1.0629,                0.77785,                 1.1629,              9.208e-05,              9.208e-05,              9.208e-05
                     10,                0.92367,                 0.6876,                 1.1368,                0.84603,                0.81056,                0.86117,                0.61962,                 1.0583,                0.75502,                  1.154,              9.109e-05,              9.109e-05,              9.109e-05
                     11,                0.92441,                0.66947,                 1.1316,                0.84691,                0.80613,                0.84499,                0.59948,                  1.052,                0.78609,                 1.1518,               9.01e-05,               9.01e-05,               9.01e-05
                     12,                0.90506,                0.66301,                 1.1265,                0.85635,                0.79707,                0.85863,                0.60888,                 1.0718,                0.78468,                 1.1626,              8.911e-05,              8.911e-05,              8.911e-05
                     13,                0.88516,                0.63402,                 1.1142,                0.84855,                0.82505,                0.86207,                0.62067,                 1.0485,                0.73303,                 1.1547,              8.812e-05,              8.812e-05,              8.812e-05
                     14,                0.87334,                0.62214,                 1.1019,                0.85421,                0.83187,                 0.8517,                0.62113,                  1.036,                0.76571,                 1.1575,              8.713e-05,              8.713e-05,              8.713e-05
                     15,                0.87832,                0.62218,                 1.1133,                0.85544,                0.78772,                0.83458,                0.59928,                 1.0523,                0.79693,                 1.1657,              8.614e-05,              8.614e-05,              8.614e-05
                     16,                0.86821,                0.61763,                 1.1038,                 0.8677,                0.81655,                 0.8482,                0.60145,                 1.0468,                0.76081,                 1.1789,              8.515e-05,              8.515e-05,              8.515e-05
                     17,                0.85839,                0.62133,                 1.1021,                0.84588,                0.80243,                0.85909,                0.62935,                 1.0278,                0.77821,                 1.1496,              8.416e-05,              8.416e-05,              8.416e-05
