                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                  1.697,                 2.3407,                 1.8895,                0.06941,                0.11116,                0.04248,                0.01908,                 2.6031,                 6.0792,                 3.3623,              0.0007525,              0.0007525,              0.0007525
                     27,                    1.7,                 2.3481,                 1.8829,                0.10583,                0.08283,                0.03502,                0.01005,                 2.7258,                 3.9168,                 3.3705,              0.0007426,              0.0007426,              0.0007426
                     28,                 1.6803,                 2.3051,                 1.8571,                0.67666,                0.03333,                 0.0083,                0.00322,                 2.7288,                 5.9685,                 2.9896,              0.0007327,              0.0007327,              0.0007327
                     29,                  1.685,                   2.29,                 1.8629,                0.24343,                0.18208,                0.04534,                 0.0121,                 2.7065,                 6.1192,                 3.1248,              0.0007228,              0.0007228,              0.0007228
                     30,                  1.661,                 2.2599,                  1.838,                0.01049,                 0.0233,                0.00978,                0.00559,                 3.0911,                 6.6158,                 3.3549,              0.0007129,              0.0007129,              0.0007129
                     31,                 1.6445,                 2.2306,                 1.8367,                0.34322,                0.00528,                0.00396,                0.00145,                  3.171,                 5.1412,                 3.3203,               0.000703,               0.000703,               0.000703
                     32,                  1.648,                 2.2427,                 1.8331,                0.84593,                0.01556,                0.00831,                0.00206,                 2.9552,                 5.9476,                 5.2614,              0.0006931,              0.0006931,              0.0006931
                     33,                 1.6438,                 2.2145,                 1.8335,                0.51431,                0.00333,                0.00139,                0.00034,                 3.3096,                 5.3525,                 5.0843,              0.0006832,              0.0006832,              0.0006832
                     34,                 1.6317,                 2.1986,                 1.8234,                0.04823,                0.18638,                0.02815,                0.00996,                 3.0377,                 22.314,                 3.2723,              0.0006733,              0.0006733,              0.0006733
                     35,                 1.6269,                  2.175,                 1.8227,                0.00487,                0.00639,                0.00274,                0.00096,                 3.1699,                 7.0438,                 3.3622,              0.0006634,              0.0006634,              0.0006634
                     36,                 1.6195,                 2.1626,                 1.8131,                  0.557,                0.09061,                0.04868,                0.01726,                 2.7436,                 3.9321,                 3.3838,              0.0006535,              0.0006535,              0.0006535
                     37,                 1.6214,                 2.1574,                 1.8189,                0.26149,                0.06862,                0.05898,                0.02509,                 2.5018,                 4.1122,                 2.7279,              0.0006436,              0.0006436,              0.0006436
                     38,                 1.6024,                 2.1278,                 1.7944,                0.85518,                0.03444,                0.01821,                0.00479,                  3.058,                 5.6219,                 4.9483,              0.0006337,              0.0006337,              0.0006337
                     39,                 1.5978,                 2.1159,                 1.7999,                0.50569,                0.07219,                0.05256,                0.01793,                 2.4128,                 4.5254,                 3.3872,              0.0006238,              0.0006238,              0.0006238
