                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                   2.34,                 3.8347,                 2.6925,                0.16838,                0.00444,                0.00024,                  8e-05,                 4.2413,                    inf,                 7.9354,               0.067351,             0.00032979,             0.00032979
                      1,                 2.1257,                 3.3733,                 2.4456,                0.37985,                0.01444,                0.00928,                0.00165,                 3.7032,                 12.262,                 6.8854,               0.034344,             0.00065656,             0.00065656
                      2,                  2.026,                 3.2256,                 2.3296,                  2e-05,                0.00444,                  1e-05,                      0,                 4.4298,                    inf,                 7.0273,              0.0013313,             0.00097672,             0.00097672
                      3,                  1.997,                 3.1586,                 2.3278,                0.67102,                0.07111,                0.01154,                0.00414,                 2.8368,                    inf,                 5.2271,              0.0009703,              0.0009703,              0.0009703
                      4,                 1.9642,                 3.0841,                 2.3149,                 0.8637,                0.02222,                0.01197,                0.00257,                 2.5195,                 41.199,                 4.1624,              0.0009703,              0.0009703,              0.0009703
                      5,                  1.912,                 2.9753,                 2.2471,                0.51206,                0.14336,                0.00609,                0.00142,                 3.0308,                 28.816,                 4.7998,              0.0009604,              0.0009604,              0.0009604
                      6,                 1.8743,                 2.9059,                 2.2123,                0.00496,                0.16193,                0.00283,                0.00038,                 3.3978,                    inf,                 6.2682,              0.0009505,              0.0009505,              0.0009505
                      7,                 1.8449,                 2.8681,                 2.1886,                0.67485,                0.04528,                0.00366,                0.00093,                  2.992,                   29.6,                 3.9636,              0.0009406,              0.0009406,              0.0009406
                      8,                 1.8386,                 2.8035,                 2.1619,                0.89424,                0.03667,                0.03476,                0.01206,                 2.3054,                 4.5171,                  3.124,              0.0009307,              0.0009307,              0.0009307
                      9,                 1.7824,                 2.7085,                 2.1316,                0.18992,                0.16093,                0.03021,                0.00982,                   2.49,                 6.3463,                 3.5473,              0.0009208,              0.0009208,              0.0009208
                     10,                 1.7698,                 2.6852,                 2.1169,                0.20049,                0.07806,                0.02333,                0.00882,                 2.7832,                 4.8849,                 3.9251,              0.0009109,              0.0009109,              0.0009109
                     11,                 1.7548,                 2.6322,                 2.0977,                0.46524,                0.12787,                0.08176,                  0.028,                  2.367,                 4.7376,                 2.9606,               0.000901,               0.000901,               0.000901
                     12,                 1.7369,                 2.5975,                 2.0902,                0.13011,                 0.0241,                0.07191,                0.04085,                 2.6246,                 6.6106,                   3.33,              0.0008911,              0.0008911,              0.0008911
                     13,                 1.7309,                 2.5458,                 2.0833,                0.85737,                0.02111,                0.01657,                0.00436,                 2.7887,                 14.428,                 3.8017,              0.0008812,              0.0008812,              0.0008812
                     14,                  1.709,                 2.4741,                 2.0466,                0.00934,                0.17714,                0.01478,                0.00489,                 2.5815,                 5.0017,                 4.0384,              0.0008713,              0.0008713,              0.0008713
                     15,                  1.693,                 2.4726,                  2.044,                 0.4545,                0.07363,                0.08824,                0.03102,                 2.4996,                 3.7928,                 3.2102,              0.0008614,              0.0008614,              0.0008614
                     16,                 1.6963,                 2.4647,                  2.045,                0.39728,                0.01838,                0.00993,                 0.0026,                 4.2184,                 5.8979,                 5.5148,              0.0008515,              0.0008515,              0.0008515
                     17,                 1.6909,                 2.4486,                 2.0386,                0.07222,                0.00861,                0.03926,                0.01376,                 2.9322,                 6.9501,                 4.6216,              0.0008416,              0.0008416,              0.0008416
                     18,                 1.6835,                 2.3854,                 2.0247,                0.18141,                0.08146,                0.04786,                0.01306,                 2.5103,                 3.4987,                 3.3174,              0.0008317,              0.0008317,              0.0008317
                     19,                 1.6758,                 2.3752,                 2.0187,                0.18273,                0.03479,                0.01728,                0.00671,                 2.4747,                 4.8525,                 2.9891,              0.0008218,              0.0008218,              0.0008218
                     20,                 1.6353,                 2.3311,                 1.9831,                0.33673,                0.04275,                0.04502,                0.01637,                 2.4536,                 4.1154,                 3.4992,              0.0008119,              0.0008119,              0.0008119
                     21,                 1.6513,                 2.2936,                 1.9811,                0.08284,                0.06959,                0.03933,                0.01246,                 2.4538,                 4.2254,                 3.3655,               0.000802,               0.000802,               0.000802
                     22,                 1.6387,                 2.2706,                  1.973,                0.56846,                0.10324,                0.06555,                0.02065,                 2.3517,                 12.209,                 3.5396,              0.0007921,              0.0007921,              0.0007921
                     23,                 1.6256,                 2.2603,                 1.9755,                0.36157,                0.03959,                0.01506,                0.00667,                 2.6912,                 4.9665,                 3.3644,              0.0007822,              0.0007822,              0.0007822
                     24,                 1.6303,                 2.2301,                 1.9659,                0.58488,                0.08097,                0.05216,                 0.0201,                 2.2989,                 5.2466,                  2.806,              0.0007723,              0.0007723,              0.0007723
                     25,                 1.6076,                 2.1964,                  1.933,                0.38931,                0.09366,                0.09768,                0.04286,                 2.6451,                 4.6808,                 3.0534,              0.0007624,              0.0007624,              0.0007624
                     26,                 1.6049,                  2.208,                 1.9503,                0.19075,                0.35521,                0.20615,                0.07041,                 2.2229,                 3.4071,                 2.8651,              0.0007525,              0.0007525,              0.0007525
                     27,                 1.5936,                 2.1795,                 1.9301,                0.52111,                0.14947,                0.02436,                0.01053,                 2.5973,                 5.1443,                 2.9838,              0.0007426,              0.0007426,              0.0007426
                     28,                 1.5959,                 2.1727,                 1.9214,                0.52861,                0.06538,                0.06068,                0.01821,                 2.5991,                 4.2175,                 3.9964,              0.0007327,              0.0007327,              0.0007327
                     29,                 1.5925,                 2.1481,                 1.9253,                0.09748,                0.12388,                0.04216,                 0.0143,                  2.244,                 3.6628,                 2.8061,              0.0007228,              0.0007228,              0.0007228
                     30,                  1.586,                 2.1106,                 1.9123,                0.68872,                0.08611,                0.01583,                0.00727,                 2.8209,                 9.7296,                 3.8401,              0.0007129,              0.0007129,              0.0007129
                     31,                  1.578,                 2.1009,                 1.9068,                0.04797,                0.03209,                0.01305,                0.00552,                 2.5902,                 4.6872,                 3.3056,               0.000703,               0.000703,               0.000703
                     32,                 1.5733,                 2.0874,                 1.8999,                0.36387,                0.25858,                0.03228,                 0.0132,                 2.4391,                    inf,                 3.0668,              0.0006931,              0.0006931,              0.0006931
                     33,                 1.5679,                 2.0854,                 1.9036,                0.35272,                0.14308,                0.07454,                 0.0238,                 2.6451,                 3.6742,                 3.4513,              0.0006832,              0.0006832,              0.0006832
                     34,                 1.5502,                  2.066,                 1.8932,                0.54045,                  0.045,                0.02748,                0.01019,                 2.7617,                 4.8886,                 3.0683,              0.0006733,              0.0006733,              0.0006733
