                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                0.88941,                0.60381,                 1.0777,                0.86787,                0.79963,                0.85555,                0.62522,                 1.0557,                0.67737,                 1.2456,             8.4655e-05,             8.4655e-05,             8.4655e-05
                     33,                0.90528,                0.61227,                 1.0801,                0.84408,                0.84401,                0.87262,                0.64241,                 1.0358,                0.68802,                 1.2329,              8.416e-05,              8.416e-05,              8.416e-05
                     34,                0.88486,                0.60291,                 1.0794,                0.81563,                0.83221,                0.85422,                0.63531,                 1.0478,                0.69507,                   1.25,             8.3665e-05,             8.3665e-05,             8.3665e-05
                     35,                0.89671,                0.61183,                 1.0793,                0.82677,                0.82325,                0.86042,                0.63358,                 1.0467,                 0.7164,                 1.2381,              8.317e-05,              8.317e-05,              8.317e-05
                     36,                0.89644,                0.60917,                  1.083,                0.85335,                0.79791,                0.85038,                0.62184,                 1.0725,                0.71608,                 1.2546,             8.2675e-05,             8.2675e-05,             8.2675e-05
                     37,                0.88077,                 0.5866,                 1.0696,                0.88363,                0.79587,                 0.8689,                0.64053,                 1.0414,                0.73163,                  1.243,              8.218e-05,              8.218e-05,              8.218e-05
                     38,                0.88078,                0.58552,                 1.0672,                0.83777,                0.84297,                0.87536,                0.63981,                 1.0683,                0.68853,                 1.2469,             8.1685e-05,             8.1685e-05,             8.1685e-05
                     39,                0.87975,                0.59372,                 1.0726,                0.85065,                0.82253,                0.86339,                0.64074,                 1.0575,                0.66154,                 1.2675,              8.119e-05,              8.119e-05,              8.119e-05
                     40,                0.86429,                0.57865,                 1.0616,                0.82885,                0.79956,                0.85343,                0.61743,                 1.0695,                 0.6972,                 1.2556,             8.0695e-05,             8.0695e-05,             8.0695e-05
                     41,                0.86826,                0.58701,                 1.0683,                0.86766,                0.80513,                0.86558,                0.62445,                 1.0553,                0.69634,                 1.2569,               8.02e-05,               8.02e-05,               8.02e-05
                     42,                0.86994,                0.57433,                 1.0655,                0.84827,                0.82042,                0.87354,                0.63283,                 1.0698,                0.73153,                 1.2547,             7.9705e-05,             7.9705e-05,             7.9705e-05
                     43,                0.85335,                0.57424,                 1.0576,                0.84193,                 0.8223,                0.86412,                0.63158,                 1.0401,                0.71356,                 1.2395,              7.921e-05,              7.921e-05,              7.921e-05
                     44,                0.85945,                0.57554,                 1.0583,                0.83767,                0.83369,                0.86184,                0.63398,                 1.0598,                0.73181,                 1.2593,             7.8715e-05,             7.8715e-05,             7.8715e-05
                     45,                0.84561,                0.56813,                 1.0523,                0.89118,                0.80043,                  0.867,                0.63295,                 1.0562,                0.68176,                 1.2362,              7.822e-05,              7.822e-05,              7.822e-05
                     46,                0.84882,                0.56911,                 1.0603,                0.87334,                0.79072,                0.85582,                0.63179,                 1.0528,                0.73921,                 1.2517,             7.7725e-05,             7.7725e-05,             7.7725e-05
                     47,                0.84264,                 0.5564,                  1.051,                0.85294,                0.83751,                0.87121,                0.64251,                 1.0393,                0.68458,                 1.2244,              7.723e-05,              7.723e-05,              7.723e-05
                     48,                0.84065,                0.55609,                  1.055,                0.86002,                0.81104,                0.85979,                0.61999,                 1.0727,                0.71362,                 1.2664,             7.6735e-05,             7.6735e-05,             7.6735e-05
                     49,                0.83941,                0.56308,                 1.0563,                0.84873,                0.81321,                0.84545,                0.61933,                 1.0707,                0.71817,                 1.2672,              7.624e-05,              7.624e-05,              7.624e-05
                     50,                0.83316,                0.54499,                 1.0454,                0.84691,                0.82411,                0.86472,                0.63536,                 1.0353,                0.68916,                 1.2297,             7.5745e-05,             7.5745e-05,             7.5745e-05
                     51,                0.83813,                0.55852,                 1.0521,                0.81764,                0.81263,                0.83508,                0.62328,                 1.0307,                0.75391,                 1.2427,              7.525e-05,              7.525e-05,              7.525e-05
                     52,                0.82935,                0.55064,                 1.0485,                0.84334,                0.79986,                0.85362,                0.61464,                 1.0504,                 0.7417,                 1.2421,             7.4755e-05,             7.4755e-05,             7.4755e-05
