                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3267,                 2.1878,                 1.5362,                0.73298,                0.70897,                0.74273,                0.49359,                 1.1496,                 1.1582,                 1.3686,                0.07016,              0.0033155,              0.0033155
                      1,                 1.2303,                 1.1728,                    1.4,                0.69402,                0.70571,                0.70845,                0.41686,                 1.3525,                 1.2952,                 1.5146,               0.040128,              0.0066159,              0.0066159
                      2,                  1.274,                 1.2176,                 1.4366,                0.65902,                0.60304,                0.61331,                0.36521,                 1.3858,                 1.5136,                 1.5795,               0.010062,              0.0098834,              0.0098834
                      3,                 1.3371,                 1.3609,                  1.501,                0.71083,                0.63656,                 0.6719,                0.37312,                 1.5137,                 1.3919,                 1.7074,              0.0098515,              0.0098515,              0.0098515
                      4,                 1.3292,                 1.3397,                 1.4984,                0.73423,                0.64655,                0.71041,                0.37404,                 1.6395,                 1.3948,                 1.7739,              0.0098515,              0.0098515,              0.0098515
                      5,                 1.3239,                 1.3034,                 1.4929,                0.66662,                0.56395,                 0.6204,                 0.3989,                 1.3854,                 1.5106,                 1.6199,               0.009802,               0.009802,               0.009802
                      6,                 1.2663,                   1.21,                 1.4395,                0.72599,                0.59454,                0.63837,                0.35948,                 1.4813,                 1.4785,                 1.6838,              0.0097525,              0.0097525,              0.0097525
                      7,                  1.269,                 1.1976,                 1.4384,                0.72908,                0.71985,                0.73912,                 0.4471,                 1.3496,                 1.1423,                 1.5436,               0.009703,               0.009703,               0.009703
                      8,                 1.2451,                 1.1588,                 1.4209,                0.74429,                0.69588,                 0.7366,                0.46083,                 1.3339,                 1.1281,                 1.5545,              0.0096535,              0.0096535,              0.0096535
                      9,                 1.2158,                 1.1046,                 1.4098,                0.75456,                0.69115,                 0.7172,                0.45322,                 1.3376,                 1.2526,                 1.5414,               0.009604,               0.009604,               0.009604
                     10,                 1.1897,                 1.0831,                 1.3983,                0.79758,                0.73819,                0.78044,                0.50933,                 1.2092,                 1.0642,                 1.4571,              0.0095545,              0.0095545,              0.0095545
                     11,                 1.1774,                  1.066,                 1.3834,                0.73889,                 0.7018,                0.73468,                0.46897,                 1.3005,                 1.1592,                 1.5323,               0.009505,               0.009505,               0.009505
                     12,                 1.1607,                 1.0274,                 1.3719,                0.79088,                0.70843,                0.76869,                0.49733,                 1.2642,                 1.1219,                 1.4998,              0.0094555,              0.0094555,              0.0094555
                     13,                 1.1402,                0.99862,                 1.3583,                 0.7679,                 0.7315,                 0.7697,                0.49268,                 1.2876,                 1.0829,                 1.5158,               0.009406,               0.009406,               0.009406
                     14,                 1.1354,                0.98522,                 1.3528,                0.79302,                0.69633,                0.75309,                0.50157,                 1.2098,                 1.0907,                 1.4577,              0.0093565,              0.0093565,              0.0093565
                     15,                 1.1283,                0.98133,                 1.3577,                0.74045,                0.75132,                0.77807,                 0.5136,                  1.201,                 1.0123,                 1.4505,               0.009307,               0.009307,               0.009307
                     16,                 1.1041,                0.94427,                 1.3293,                0.81807,                0.74679,                 0.7754,                 0.5121,                 1.2393,                 1.0037,                 1.4917,              0.0092575,              0.0092575,              0.0092575
                     17,                 1.1039,                0.93816,                 1.3379,                 0.7914,                0.73042,                 0.7766,                0.51824,                 1.1794,                 1.0315,                 1.4387,               0.009208,               0.009208,               0.009208
                     18,                 1.0824,                0.90882,                 1.3152,                0.83474,                0.72914,                0.80072,                0.54134,                 1.1874,                0.92733,                  1.439,              0.0091585,              0.0091585,              0.0091585
                     19,                 1.0778,                0.90829,                 1.3176,                 0.8285,                0.71534,                0.79854,                0.54262,                 1.1585,                0.97196,                 1.4364,               0.009109,               0.009109,               0.009109
                     20,                 1.0659,                0.87218,                 1.3048,                0.81901,                0.74308,                0.78098,                0.52645,                 1.1778,                  1.014,                 1.4356,              0.0090595,              0.0090595,              0.0090595
                     21,                 1.0559,                 0.8704,                 1.2965,                0.80747,                 0.7308,                0.78896,                0.52944,                 1.1919,                0.99286,                 1.4344,                0.00901,                0.00901,                0.00901
                     22,                  1.052,                 0.8566,                 1.2892,                0.79181,                 0.7698,                0.79488,                0.55202,                 1.1381,                0.93692,                 1.4061,              0.0089605,              0.0089605,              0.0089605
                     23,                  1.029,                0.83003,                  1.283,                0.79223,                0.75428,                0.78002,                0.53372,                 1.1386,                0.95611,                 1.4081,               0.008911,               0.008911,               0.008911
                     24,                 1.0187,                0.83121,                 1.2782,                0.79875,                0.74214,                 0.7838,                0.54622,                 1.1472,                0.94367,                 1.4224,              0.0088615,              0.0088615,              0.0088615
                     25,                 1.0107,                0.81359,                 1.2657,                0.85393,                0.77202,                0.81781,                0.54712,                 1.1451,                0.88962,                 1.4179,               0.008812,               0.008812,               0.008812
                     26,                  1.006,                0.80173,                 1.2608,                0.82256,                 0.7621,                 0.8197,                0.54308,                  1.179,                    0.9,                 1.4273,              0.0087625,              0.0087625,              0.0087625
                     27,                0.99747,                0.79608,                 1.2616,                0.82818,                0.77739,                0.81762,                 0.5537,                 1.1602,                0.90621,                 1.4271,               0.008713,               0.008713,               0.008713
                     28,                0.99515,                0.77904,                  1.249,                0.79452,                0.79614,                 0.8005,                0.53907,                 1.1502,                0.88507,                 1.3951,              0.0086635,              0.0086635,              0.0086635
                     29,                0.98122,                0.76334,                 1.2386,                0.83526,                 0.7621,                 0.8106,                0.54965,                 1.1322,                0.87548,                 1.3984,               0.008614,               0.008614,               0.008614
                     30,                0.96683,                0.74576,                 1.2314,                0.80106,                0.76372,                0.79773,                0.54962,                 1.1727,                0.90897,                 1.4391,              0.0085645,              0.0085645,              0.0085645
                     31,                0.96817,                0.74405,                 1.2351,                0.79962,                0.77487,                0.78526,                0.53313,                 1.1424,                0.90114,                  1.404,               0.008515,               0.008515,               0.008515
                     32,                0.95483,                0.73344,                 1.2238,                0.84257,                0.76319,                0.82259,                0.55509,                 1.1673,                0.86683,                 1.4259,              0.0084655,              0.0084655,              0.0084655
                     33,                0.96136,                0.74221,                 1.2326,                0.82025,                0.79288,                0.81953,                0.56791,                 1.1232,                0.89722,                 1.4117,               0.008416,               0.008416,               0.008416
                     34,                0.93813,                0.73269,                 1.2253,                0.81297,                0.75453,                0.79858,                0.54831,                 1.1332,                0.92136,                 1.4154,              0.0083665,              0.0083665,              0.0083665
                     35,                0.93726,                0.71785,                 1.2198,                0.79618,                0.78865,                0.80505,                0.54853,                 1.1474,                0.92601,                 1.4309,               0.008317,               0.008317,               0.008317
                     36,                0.93325,                0.71853,                 1.2131,                0.82995,                0.75709,                0.82139,                0.56821,                 1.1463,                0.89636,                 1.4338,              0.0082675,              0.0082675,              0.0082675
                     37,                0.92658,                0.71305,                 1.2118,                0.81543,                0.77666,                0.80895,                0.54689,                 1.1737,                  0.917,                 1.4329,               0.008218,               0.008218,               0.008218
                     38,                0.92075,                0.70029,                  1.206,                0.85261,                0.77054,                 0.8173,                0.56033,                  1.145,                0.84375,                 1.4098,              0.0081685,              0.0081685,              0.0081685
                     39,                0.91565,                 0.6939,                 1.1993,                0.81508,                0.76929,                0.81154,                0.56344,                 1.1403,                0.87595,                 1.4407,               0.008119,               0.008119,               0.008119
                     40,                0.91152,                 0.6953,                 1.2054,                0.83934,                 0.7446,                0.81394,                0.55603,                 1.1629,                0.88187,                 1.4627,              0.0080695,              0.0080695,              0.0080695
                     41,                0.89584,                 0.6718,                 1.1933,                0.84545,                0.76972,                0.81628,                0.56696,                 1.1291,                0.88029,                 1.4248,                0.00802,                0.00802,                0.00802
                     42,                0.90167,                 0.6767,                 1.1986,                0.83723,                0.77253,                0.82618,                0.57825,                 1.1344,                0.86737,                 1.4302,              0.0079705,              0.0079705,              0.0079705
                     43,                0.88385,                 0.6557,                 1.1789,                0.81503,                0.76641,                0.80301,                0.55075,                 1.1642,                0.93119,                 1.4342,               0.007921,               0.007921,               0.007921
                     44,                  0.889,                0.66284,                 1.1841,                0.82095,                0.74451,                0.79714,                0.55032,                 1.1488,                 0.9119,                 1.4295,              0.0078715,              0.0078715,              0.0078715
                     45,                0.88057,                 0.6555,                 1.1816,                0.85803,                 0.7863,                0.82547,                 0.5597,                 1.1474,                0.82356,                 1.4384,               0.007822,               0.007822,               0.007822
                     46,                0.88352,                0.65001,                 1.1818,                0.79966,                0.81296,                0.82227,                 0.5669,                 1.1178,                 0.8872,                 1.3924,              0.0077725,              0.0077725,              0.0077725
                     47,                0.86029,                0.63424,                 1.1635,                0.85071,                0.78394,                0.82914,                0.57388,                 1.1313,                0.84345,                 1.4114,               0.007723,               0.007723,               0.007723
                     48,                0.85856,                0.63368,                 1.1708,                0.84675,                0.75062,                0.79414,                 0.5471,                 1.1484,                0.90952,                 1.4232,              0.0076735,              0.0076735,              0.0076735
                     49,                0.85617,                0.62449,                 1.1619,                0.82599,                0.77742,                0.80939,                 0.5636,                 1.1286,                0.85208,                 1.4137,               0.007624,               0.007624,               0.007624
                     50,                0.85801,                0.63595,                 1.1729,                0.85118,                0.78113,                0.82825,                0.58151,                 1.1073,                0.86382,                 1.3764,              0.0075745,              0.0075745,              0.0075745
                     51,                0.85376,                0.63551,                 1.1668,                0.84986,                0.76252,                0.82136,                0.57554,                 1.1026,                0.86537,                  1.401,               0.007525,               0.007525,               0.007525
                     52,                0.84406,                0.61946,                 1.1573,                0.83903,                0.75397,                 0.8027,                0.55783,                 1.1483,                0.96733,                 1.4352,              0.0074755,              0.0074755,              0.0074755
                     53,                 0.8323,                0.60277,                 1.1473,                0.83174,                0.77551,                0.80805,                0.55983,                 1.1499,                0.90939,                 1.4464,               0.007426,               0.007426,               0.007426
                     54,                0.83218,                0.60886,                 1.1474,                0.85299,                0.74428,                 0.8114,                0.56305,                 1.1525,                 0.8836,                 1.4425,              0.0073765,              0.0073765,              0.0073765
                     55,                0.83566,                0.60755,                 1.1488,                0.80383,                0.78146,                 0.8089,                0.56792,                 1.1401,                0.87429,                 1.4177,               0.007327,               0.007327,               0.007327
                     56,                0.82676,                0.59542,                 1.1498,                0.83713,                0.75944,                0.81481,                0.56517,                 1.1517,                0.88078,                 1.4238,              0.0072775,              0.0072775,              0.0072775
                     57,                0.82705,                0.59895,                 1.1466,                0.87504,                0.78332,                0.82688,                0.57958,                 1.1375,                0.88169,                 1.4282,               0.007228,               0.007228,               0.007228
                     58,                0.82393,                0.59214,                 1.1456,                0.83235,                0.77655,                0.82328,                0.57132,                 1.1269,                0.91139,                 1.4072,              0.0071785,              0.0071785,              0.0071785
                     59,                0.82318,                0.59426,                 1.1445,                0.84849,                0.77173,                0.82427,                0.57741,                 1.1321,                 0.8512,                 1.4333,               0.007129,               0.007129,               0.007129
                     60,                0.81706,                0.58884,                 1.1441,                0.82236,                0.77471,                0.81811,                 0.5705,                 1.1511,                 0.8799,                 1.4585,              0.0070795,              0.0070795,              0.0070795
                     61,                 0.8146,                0.58526,                 1.1388,                  0.816,                0.79908,                0.81586,                0.57873,                 1.1143,                0.87371,                  1.412,                0.00703,                0.00703,                0.00703
                     62,                0.79798,                0.57414,                 1.1265,                0.84607,                0.77161,                0.82469,                0.58469,                 1.1056,                 0.8327,                 1.3898,              0.0069805,              0.0069805,              0.0069805
                     63,                0.80659,                0.57754,                 1.1315,                0.83771,                0.76394,                0.81161,                0.57385,                 1.1369,                0.89324,                 1.4261,               0.006931,               0.006931,               0.006931
                     64,                0.79873,                0.57769,                 1.1307,                0.83499,                0.77304,                0.80933,                0.56868,                 1.1285,                0.88947,                 1.4225,              0.0068815,              0.0068815,              0.0068815
                     65,                 0.7921,                0.56257,                 1.1192,                0.81933,                0.75734,                0.79662,                0.56308,                 1.1438,                0.93018,                 1.4373,               0.006832,               0.006832,               0.006832
                     66,                0.79299,                0.57014,                 1.1286,                0.85179,                0.78737,                0.82238,                0.57951,                 1.1232,                0.87378,                 1.4232,              0.0067825,              0.0067825,              0.0067825
                     67,                0.79118,                0.56415,                 1.1277,                0.83404,                0.78953,                0.82964,                0.58193,                 1.1218,                 0.8678,                 1.4274,               0.006733,               0.006733,               0.006733
                     68,                0.77734,                0.55763,                 1.1224,                0.84451,                0.74966,                0.82445,                 0.5811,                 1.1084,                0.87522,                  1.423,              0.0066835,              0.0066835,              0.0066835
                     69,                0.77584,                0.54961,                 1.1102,                0.81309,                0.79046,                0.82305,                0.58064,                 1.1365,                0.88612,                 1.4259,               0.006634,               0.006634,               0.006634
                     70,                 0.7649,                0.54799,                 1.1081,                0.81855,                 0.7733,                0.80188,                0.57471,                 1.0979,                 0.9265,                 1.3997,              0.0065845,              0.0065845,              0.0065845
                     71,                0.75312,                0.53704,                 1.1032,                0.80669,                0.75065,                0.80044,                0.56494,                 1.1205,                0.93093,                  1.429,               0.006535,               0.006535,               0.006535
                     72,                0.76053,                0.54436,                 1.1018,                0.85146,                0.76482,                0.82026,                0.58732,                 1.1123,                0.91863,                 1.4056,              0.0064855,              0.0064855,              0.0064855
                     73,                0.76102,                0.53788,                 1.1095,                0.80868,                0.81137,                0.83264,                0.58625,                 1.1205,                0.88189,                 1.4204,               0.006436,               0.006436,               0.006436
                     74,                0.75246,                0.53838,                  1.102,                0.83352,                0.79761,                0.82934,                0.57945,                 1.1273,                0.87856,                 1.4263,              0.0063865,              0.0063865,              0.0063865
                     75,                0.75999,                0.53897,                 1.1065,                0.82651,                0.78073,                0.82425,                0.58988,                 1.1224,                0.90584,                  1.429,               0.006337,               0.006337,               0.006337
                     76,                0.74746,                0.52142,                 1.0929,                0.85285,                0.80433,                0.83251,                0.59052,                 1.0942,                0.83029,                 1.4222,              0.0062875,              0.0062875,              0.0062875
                     77,                0.73533,                0.51514,                 1.0961,                 0.8143,                0.77851,                0.82386,                0.58613,                 1.1364,                 0.9224,                 1.4567,               0.006238,               0.006238,               0.006238
                     78,                 0.7486,                0.53702,                 1.1072,                0.85196,                0.79093,                0.82312,                0.57704,                 1.1269,                0.87336,                 1.4496,              0.0061885,              0.0061885,              0.0061885
                     79,                0.74075,                0.51824,                 1.0995,                0.85349,                0.76789,                0.81823,                0.57935,                 1.1238,                0.90113,                   1.43,               0.006139,               0.006139,               0.006139
                     80,                0.73923,                0.52203,                 1.0932,                0.85288,                0.78403,                0.82626,                0.58604,                 1.1162,                 0.8663,                 1.4283,              0.0060895,              0.0060895,              0.0060895
                     81,                0.72931,                0.51388,                 1.0843,                0.81124,                0.78407,                0.81278,                0.57828,                 1.1151,                 0.8848,                 1.4317,                0.00604,                0.00604,                0.00604
                     82,                0.72807,                0.50928,                 1.0912,                 0.8419,                0.76471,                0.81547,                0.57949,                  1.114,                0.89413,                 1.4322,              0.0059905,              0.0059905,              0.0059905
                     83,                0.72548,                0.50976,                  1.089,                0.82696,                0.79963,                0.81962,                0.57568,                 1.1307,                0.87052,                 1.4595,               0.005941,               0.005941,               0.005941
                     84,                0.71556,                0.50346,                 1.0823,                0.83532,                0.74485,                0.79353,                0.56042,                 1.1441,                0.90237,                 1.4559,              0.0058915,              0.0058915,              0.0058915
                     85,                0.71753,                0.49972,                 1.0827,                0.82014,                0.77062,                0.82013,                0.58824,                 1.1323,                0.88283,                 1.4531,               0.005842,               0.005842,               0.005842
                     86,                0.72276,                0.50293,                 1.0839,                0.78816,                0.78077,                0.81601,                0.58243,                 1.0927,                 0.9319,                 1.4116,              0.0057925,              0.0057925,              0.0057925
                     87,                0.71009,                0.50539,                 1.0836,                 0.8334,                0.78866,                0.81995,                0.58742,                 1.0961,                0.86091,                 1.4215,               0.005743,               0.005743,               0.005743
                     88,                 0.7209,                0.49965,                 1.0828,                0.84592,                 0.7966,                0.82544,                0.59267,                 1.1131,                0.87167,                 1.4145,              0.0056935,              0.0056935,              0.0056935
                     89,                0.69429,                 0.4883,                 1.0707,                0.82658,                0.76421,                0.80759,                0.58183,                 1.1156,                0.91605,                 1.4175,               0.005644,               0.005644,               0.005644
                     90,                0.70195,                0.48965,                 1.0761,                0.87541,                0.75886,                0.80782,                0.58393,                 1.1237,                0.92312,                 1.4411,              0.0055945,              0.0055945,              0.0055945
                     91,                0.70685,                0.49788,                 1.0778,                0.86942,                 0.7605,                0.82037,                0.59603,                 1.1109,                0.88591,                 1.4231,               0.005545,               0.005545,               0.005545
                     92,                0.69589,                0.48718,                 1.0684,                0.84385,                0.76558,                0.81325,                0.57845,                 1.1394,                0.91935,                 1.4656,              0.0054955,              0.0054955,              0.0054955
                     93,                0.67954,                0.46936,                 1.0588,                0.85945,                0.74816,                0.80835,                0.58693,                  1.114,                 0.8714,                 1.4341,               0.005446,               0.005446,               0.005446
                     94,                 0.6893,                0.47629,                 1.0624,                0.88673,                0.74061,                0.81881,                0.58986,                 1.1341,                0.97185,                 1.4489,              0.0053965,              0.0053965,              0.0053965
                     95,                0.68433,                0.48365,                 1.0671,                0.83924,                0.77328,                0.81367,                 0.5862,                 1.1201,                0.87844,                 1.4421,               0.005347,               0.005347,               0.005347
                     96,                0.67985,                0.46508,                  1.061,                0.85666,                0.74427,                0.81421,                0.58551,                 1.1162,                0.89822,                 1.4376,              0.0052975,              0.0052975,              0.0052975
                     97,                0.67601,                0.47918,                 1.0634,                0.79279,                0.77246,                 0.8014,                0.58069,                 1.1131,                0.90141,                 1.4231,               0.005248,               0.005248,               0.005248
                     98,                0.67905,                0.47436,                 1.0639,                0.83437,                0.75317,                0.80271,                0.56938,                 1.1248,                0.89592,                 1.4518,              0.0051985,              0.0051985,              0.0051985
                     99,                0.67815,                0.46237,                 1.0636,                0.84744,                0.75376,                0.81734,                0.58747,                 1.1204,                0.87937,                 1.4585,               0.005149,               0.005149,               0.005149
                    100,                0.68182,                0.47204,                 1.0685,                0.85102,                0.78115,                 0.8157,                0.58026,                 1.0999,                0.88106,                   1.44,              0.0050995,              0.0050995,              0.0050995
                    101,                 0.6721,                0.46251,                 1.0557,                0.83082,                0.75472,                0.80895,                0.58632,                  1.105,                0.93977,                 1.4423,                0.00505,                0.00505,                0.00505
                    102,                0.66588,                0.45817,                 1.0551,                0.83606,                0.75777,                0.80933,                0.58291,                 1.1039,                0.90282,                 1.4387,              0.0050005,              0.0050005,              0.0050005
                    103,                0.66841,                0.46186,                 1.0548,                0.83493,                0.76914,                0.82078,                0.59207,                 1.1297,                 0.8535,                 1.4389,               0.004951,               0.004951,               0.004951
                    104,                0.66718,                0.46268,                 1.0567,                0.81547,                0.79168,                0.82178,                0.59197,                 1.1131,                0.85164,                 1.4317,              0.0049015,              0.0049015,              0.0049015
                    105,                0.64941,                0.45517,                 1.0513,                0.84226,                0.76004,                0.81246,                0.57971,                 1.1267,                0.91468,                 1.4579,               0.004852,               0.004852,               0.004852
                    106,                0.66067,                0.45988,                 1.0507,                0.82414,                0.76468,                0.81002,                0.59071,                  1.109,                0.90506,                 1.4367,              0.0048025,              0.0048025,              0.0048025
                    107,                0.65374,                0.45382,                 1.0528,                0.85332,                0.74695,                0.81907,                0.59627,                  1.115,                0.90759,                 1.4462,               0.004753,               0.004753,               0.004753
                    108,                  0.652,                0.45261,                 1.0456,                0.84727,                0.77914,                0.82748,                0.59452,                 1.1192,                0.85902,                 1.4457,              0.0047035,              0.0047035,              0.0047035
                    109,                 0.6468,                0.44791,                 1.0481,                0.85305,                0.73732,                 0.8109,                0.58074,                 1.1095,                0.91243,                 1.4569,               0.004654,               0.004654,               0.004654
                    110,                0.65375,                 0.4478,                 1.0461,                0.83691,                0.74474,                0.80184,                 0.5697,                 1.1217,                0.92519,                 1.4335,              0.0046045,              0.0046045,              0.0046045
                    111,                0.63891,                0.43677,                 1.0391,                0.83027,                 0.7636,                 0.8038,                0.57709,                 1.1142,                0.92857,                 1.4431,               0.004555,               0.004555,               0.004555
                    112,                0.64384,                  0.445,                 1.0488,                0.84168,                  0.788,                0.83073,                 0.5982,                 1.0966,                0.89661,                 1.4262,              0.0045055,              0.0045055,              0.0045055
                    113,                0.63959,                0.43886,                 1.0407,                 0.8443,                0.76829,                0.81351,                0.58905,                 1.1204,                0.90759,                 1.4506,               0.004456,               0.004456,               0.004456
                    114,                0.62216,                0.42986,                  1.035,                0.81888,                0.76623,                0.81092,                0.57915,                 1.1128,                0.91556,                 1.4464,              0.0044065,              0.0044065,              0.0044065
                    115,                0.62215,                0.43008,                 1.0342,                0.83183,                0.75296,                0.81369,                0.58775,                 1.0952,                0.90918,                 1.4476,               0.004357,               0.004357,               0.004357
                    116,                0.62518,                0.42673,                 1.0355,                0.82537,                0.77017,                0.81424,                0.57951,                 1.1212,                0.89356,                 1.4651,              0.0043075,              0.0043075,              0.0043075
                    117,                0.62928,                0.43075,                 1.0395,                0.83291,                0.77334,                0.82552,                0.59282,                 1.1098,                0.85874,                  1.453,               0.004258,               0.004258,               0.004258
                    118,                0.63066,                0.43286,                 1.0394,                0.87083,                0.72667,                0.81727,                0.58173,                 1.1522,                0.89022,                 1.4955,              0.0042085,              0.0042085,              0.0042085
                    119,                0.61246,                0.42071,                 1.0269,                0.79463,                0.78445,                0.81341,                0.57592,                 1.1386,                 0.9193,                 1.4825,               0.004159,               0.004159,               0.004159
                    120,                0.61597,                 0.4269,                 1.0391,                0.84413,                0.76574,                0.81575,                0.58502,                   1.12,                 0.9161,                 1.4589,              0.0041095,              0.0041095,              0.0041095
                    121,                0.61306,                0.42035,                 1.0258,                0.84988,                0.76127,                0.81844,                0.58739,                 1.1059,                 0.9162,                  1.455,                0.00406,                0.00406,                0.00406
                    122,                0.61055,                0.41554,                 1.0266,                0.84586,                0.76742,                0.82029,                0.59434,                 1.1131,                0.90731,                 1.4633,              0.0040105,              0.0040105,              0.0040105
                    123,                0.60721,                0.41822,                 1.0274,                 0.8323,                0.75412,                  0.802,                0.58482,                  1.115,                0.92813,                 1.4607,               0.003961,               0.003961,               0.003961
                    124,                0.60539,                0.41561,                  1.026,                0.80786,                0.78116,                0.81027,                0.59007,                 1.1014,                0.88433,                 1.4524,              0.0039115,              0.0039115,              0.0039115
                    125,                0.60102,                 0.4116,                 1.0241,                0.84332,                0.75949,                0.81884,                0.59012,                 1.1172,                0.86816,                 1.4821,               0.003862,               0.003862,               0.003862
                    126,                0.59704,                0.41251,                 1.0194,                0.83201,                0.77343,                0.81674,                0.59139,                 1.0996,                0.87775,                 1.4672,              0.0038125,              0.0038125,              0.0038125
                    127,                0.59908,                0.41968,                  1.021,                0.78863,                0.79712,                0.80535,                0.58362,                 1.1235,                0.89638,                 1.4991,               0.003763,               0.003763,               0.003763
                    128,                 0.5927,                0.40619,                 1.0132,                0.83178,                0.76524,                0.81045,                0.58752,                 1.1139,                0.91294,                 1.4666,              0.0037135,              0.0037135,              0.0037135
                    129,                0.60209,                0.40991,                 1.0184,                0.81069,                0.77547,                0.81448,                0.58382,                 1.1116,                0.92226,                 1.4606,               0.003664,               0.003664,               0.003664
                    130,                0.58453,                0.39355,                 1.0152,                0.82315,                0.77105,                 0.8144,                 0.5936,                 1.1105,                0.88653,                  1.457,              0.0036145,              0.0036145,              0.0036145
                    131,                0.59062,                0.40297,                 1.0153,                 0.8167,                0.78435,                0.81668,                0.59772,                 1.1075,                0.87831,                 1.4588,               0.003565,               0.003565,               0.003565
                    132,                0.58521,                0.39672,                 1.0133,                0.82011,                0.78068,                0.81263,                0.58531,                 1.0975,                0.90244,                 1.4524,              0.0035155,              0.0035155,              0.0035155
                    133,                0.57728,                0.39489,                 1.0051,                0.84949,                0.75956,                0.81742,                0.58905,                 1.0914,                0.90381,                 1.4428,               0.003466,               0.003466,               0.003466
                    134,                0.57529,                0.39326,                 1.0077,                0.88014,                0.74224,                0.82329,                0.58415,                 1.0989,                0.91738,                 1.4418,              0.0034165,              0.0034165,              0.0034165
                    135,                0.57607,                0.39407,                 1.0074,                0.86125,                0.75566,                0.82052,                0.58458,                 1.1043,                0.88785,                 1.4606,               0.003367,               0.003367,               0.003367
