                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                0.88603,                0.64572,                  1.116,                0.86336,                0.80519,                0.85475,                 0.6017,                 1.0893,                0.79085,                 1.1903,              8.911e-05,              8.911e-05,              8.911e-05
                     13,                0.86867,                0.62339,                 1.1011,                 0.8504,                0.82836,                0.85871,                0.60734,                 1.0862,                0.82977,                 1.1449,              8.812e-05,              8.812e-05,              8.812e-05
                     14,                0.86269,                0.60834,                 1.0934,                0.86947,                0.80118,                 0.8632,                0.62538,                 1.0913,                0.79939,                 1.1721,              8.713e-05,              8.713e-05,              8.713e-05
                     15,                0.85367,                0.60401,                 1.0951,                0.81531,                0.82304,                0.83558,                0.59831,                 1.0888,                0.83277,                 1.1746,              8.614e-05,              8.614e-05,              8.614e-05
                     16,                0.83275,                0.58836,                 1.0889,                0.87264,                0.77691,                0.84874,                0.60808,                 1.1438,                0.81346,                 1.2113,              8.515e-05,              8.515e-05,              8.515e-05
                     17,                0.83639,                0.59546,                 1.0919,                0.85998,                0.82589,                0.85868,                0.61281,                 1.0852,                0.74797,                 1.1764,              8.416e-05,              8.416e-05,              8.416e-05
                     18,                 0.8198,                0.56775,                 1.0778,                0.85565,                0.79778,                0.84002,                0.60821,                 1.1004,                0.79712,                 1.2052,              8.317e-05,              8.317e-05,              8.317e-05
                     19,                0.81924,                0.56905,                 1.0803,                0.85592,                 0.7961,                0.84427,                0.60637,                 1.1244,                0.85234,                 1.2098,              8.218e-05,              8.218e-05,              8.218e-05
                     20,                0.80423,                0.55262,                 1.0702,                0.84415,                0.79255,                0.84653,                0.60906,                 1.0838,                0.83773,                 1.2067,              8.119e-05,              8.119e-05,              8.119e-05
                     21,                0.79871,                0.54815,                 1.0684,                0.85499,                0.79259,                0.83164,                 0.5904,                 1.1315,                  0.851,                 1.2252,               8.02e-05,               8.02e-05,               8.02e-05
                     22,                0.79692,                0.54729,                 1.0664,                0.81949,                0.81522,                0.83238,                  0.608,                 1.1107,                0.85941,                 1.2218,              7.921e-05,              7.921e-05,              7.921e-05
                     23,                0.78592,                0.53656,                 1.0661,                0.86717,                0.79363,                0.84676,                0.61217,                 1.0799,                0.80635,                 1.1878,              7.822e-05,              7.822e-05,              7.822e-05
                     24,                0.78341,                 0.5308,                 1.0608,                0.85134,                0.78889,                0.84887,                0.61777,                 1.0658,                0.82038,                 1.1847,              7.723e-05,              7.723e-05,              7.723e-05
                     25,                 0.7787,                0.52705,                 1.0547,                0.81102,                0.83669,                 0.8402,                0.61784,                 1.0826,                 0.8429,                 1.2076,              7.624e-05,              7.624e-05,              7.624e-05
                     26,                0.75183,                0.51263,                 1.0483,                0.82023,                0.82113,                0.83687,                0.60769,                 1.0846,                0.87054,                 1.2025,              7.525e-05,              7.525e-05,              7.525e-05
                     27,                0.77082,                0.51855,                 1.0546,                0.84804,                0.77538,                0.84421,                0.62766,                 1.0686,                0.87864,                 1.2036,              7.426e-05,              7.426e-05,              7.426e-05
                     28,                0.74642,                0.50686,                 1.0452,                0.84632,                0.80566,                0.85285,                0.63165,                 1.0859,                0.88887,                 1.2224,              7.327e-05,              7.327e-05,              7.327e-05
                     29,                0.74951,                0.50458,                 1.0478,                0.87804,                0.78563,                0.83883,                0.61969,                 1.0595,                0.82862,                 1.1869,              7.228e-05,              7.228e-05,              7.228e-05
                     30,                0.74248,                0.49297,                 1.0452,                0.88815,                0.79728,                0.85144,                0.61557,                 1.0912,                0.83092,                 1.2046,              7.129e-05,              7.129e-05,              7.129e-05
                     31,                0.71993,                0.48434,                 1.0325,                0.82513,                 0.8356,                0.84851,                0.61793,                 1.1099,                0.83085,                  1.222,               7.03e-05,               7.03e-05,               7.03e-05
                     32,                 0.7249,                0.49052,                 1.0349,                0.86247,                0.80009,                0.84471,                0.61295,                 1.0975,                0.88317,                 1.2287,              6.931e-05,              6.931e-05,              6.931e-05
                     33,                0.73012,                0.48564,                 1.0367,                0.85685,                0.81655,                0.85039,                0.61868,                 1.0993,                 0.8779,                 1.2257,              6.832e-05,              6.832e-05,              6.832e-05
                     34,                 0.7126,                0.48098,                 1.0352,                0.84095,                0.78016,                0.83375,                0.60186,                 1.1099,                0.86758,                 1.2271,              6.733e-05,              6.733e-05,              6.733e-05
                     35,                0.71112,                0.47531,                 1.0327,                0.82056,                0.78767,                0.82864,                0.60541,                 1.1193,                0.90971,                 1.2453,              6.634e-05,              6.634e-05,              6.634e-05
                     36,                0.70088,                0.46571,                 1.0292,                0.83251,                0.81182,                0.83996,                0.61725,                 1.1072,                0.89666,                 1.2296,              6.535e-05,              6.535e-05,              6.535e-05
                     37,                0.71052,                0.46996,                 1.0314,                0.85574,                0.78987,                0.84003,                0.62453,                 1.1099,                0.89924,                 1.2092,              6.436e-05,              6.436e-05,              6.436e-05
                     38,                0.69204,                0.46275,                 1.0231,                0.84348,                0.77968,                0.83352,                0.61444,                 1.1088,                0.94053,                 1.2316,              6.337e-05,              6.337e-05,              6.337e-05
                     39,                0.69987,                 0.4642,                 1.0247,                0.84684,                0.82599,                0.85763,                0.62344,                 1.1117,                0.86777,                  1.217,              6.238e-05,              6.238e-05,              6.238e-05
                     40,                0.68597,                0.45301,                 1.0123,                0.84396,                0.82152,                0.84737,                0.62948,                 1.0959,                0.89618,                 1.2104,              6.139e-05,              6.139e-05,              6.139e-05
                     41,                0.69107,                0.44991,                 1.0179,                0.83628,                0.82873,                0.84285,                0.61703,                 1.1256,                 0.8789,                 1.2324,               6.04e-05,               6.04e-05,               6.04e-05
                     42,                0.67879,                0.45742,                 1.0133,                0.86165,                0.77959,                 0.8415,                0.61739,                  1.099,                 0.9172,                 1.2188,              5.941e-05,              5.941e-05,              5.941e-05
                     43,                0.67905,                0.44562,                 1.0116,                0.83821,                0.82187,                0.85177,                0.62739,                 1.1016,                0.88104,                 1.1997,              5.842e-05,              5.842e-05,              5.842e-05
                     44,                0.66953,                0.44121,                 1.0118,                0.86863,                0.78177,                0.83929,                0.60933,                 1.1042,                0.88371,                 1.2148,              5.743e-05,              5.743e-05,              5.743e-05
                     45,                0.66832,                0.43561,                 1.0076,                0.86673,                 0.7869,                0.84047,                0.62262,                 1.1001,                0.88378,                 1.2163,              5.644e-05,              5.644e-05,              5.644e-05
                     46,                0.67402,                0.44127,                 1.0109,                0.85829,                0.80544,                0.83978,                0.61966,                 1.1533,                0.92554,                 1.2659,              5.545e-05,              5.545e-05,              5.545e-05
                     47,                0.66345,                0.43338,                 1.0048,                0.83854,                0.80297,                0.83795,                0.61713,                 1.1302,                0.92715,                 1.2421,              5.446e-05,              5.446e-05,              5.446e-05
                     48,                0.65928,                0.42946,                 1.0022,                0.84191,                0.81243,                0.85083,                0.61808,                 1.1236,                0.85836,                 1.2464,              5.347e-05,              5.347e-05,              5.347e-05
                     49,                0.64794,                0.42514,                 1.0022,                0.85834,                0.80395,                0.84423,                0.62431,                 1.0992,                0.89374,                 1.2473,              5.248e-05,              5.248e-05,              5.248e-05
                     50,                0.64802,                0.42266,                  1.002,                0.81647,                0.81263,                0.84229,                0.63104,                 1.0931,                0.87294,                 1.2262,              5.149e-05,              5.149e-05,              5.149e-05
                     51,                0.65159,                0.42885,                 1.0054,                0.83449,                0.79371,                0.82569,                0.61469,                 1.1155,                0.88583,                 1.2524,               5.05e-05,               5.05e-05,               5.05e-05
                     52,                0.63605,                0.41739,                 1.0002,                0.82942,                0.81004,                0.84189,                0.62202,                 1.1119,                0.91016,                 1.2501,              4.951e-05,              4.951e-05,              4.951e-05
                     53,                0.64049,                0.41315,                 1.0013,                0.84417,                0.79696,                0.84034,                0.61915,                 1.1089,                0.97031,                 1.2319,              4.852e-05,              4.852e-05,              4.852e-05
                     54,                0.63298,                0.41422,                0.99733,                0.85558,                0.77593,                0.82431,                0.61571,                 1.1022,                 0.9469,                 1.2345,              4.753e-05,              4.753e-05,              4.753e-05
                     55,                0.63569,                0.41299,                0.99371,                0.83727,                0.81834,                 0.8444,                 0.6196,                 1.0773,                0.85772,                 1.2137,              4.654e-05,              4.654e-05,              4.654e-05
                     56,                0.63509,                0.40925,                0.99296,                0.84425,                0.80881,                0.84477,                0.63251,                 1.0762,                 0.8444,                 1.2195,              4.555e-05,              4.555e-05,              4.555e-05
                     57,                0.62373,                0.40871,                0.99237,                0.85258,                0.78839,                0.83225,                0.61621,                 1.0914,                0.91013,                 1.2433,              4.456e-05,              4.456e-05,              4.456e-05
                     58,                0.61476,                0.40596,                0.98912,                0.85496,                0.78928,                0.82501,                0.61033,                 1.0962,                0.96543,                 1.2342,              4.357e-05,              4.357e-05,              4.357e-05
                     59,                0.61706,                0.40198,                 0.9863,                0.84151,                0.80629,                0.84047,                0.62335,                 1.0829,                0.94173,                 1.2195,              4.258e-05,              4.258e-05,              4.258e-05
                     60,                0.62808,                0.40634,                0.99534,                0.86228,                0.78899,                0.83316,                 0.6132,                  1.106,                0.89931,                 1.2378,              4.159e-05,              4.159e-05,              4.159e-05
                     61,                0.60646,                0.39101,                0.98069,                0.85605,                0.78558,                0.83693,                0.62893,                 1.1165,                0.93158,                 1.2552,               4.06e-05,               4.06e-05,               4.06e-05
